time,ax,ay,az,atotal
6.556,0.03,-0.06,0.05,0.08
6.566,0.08,0.01,0.06,0.10
6.576,0.10,-0.01,0.04,0.10
6.586,0.07,-0.02,-0.00,0.07
6.596,0.06,-0.02,-0.03,0.07
6.606,0.07,-0.03,-0.02,0.08
6.617,0.05,-0.05,-0.03,0.08
6.627,0.04,-0.03,-0.08,0.09
6.637,0.06,-0.01,-0.06,0.08
6.647,0.05,0.03,-0.03,0.07
6.657,0.07,0.04,0.01,0.09
6.667,0.06,0.00,0.02,0.07
6.677,0.06,-0.04,0.02,0.07
6.687,0.05,-0.07,0.03,0.09
6.697,0.02,-0.06,-0.00,0.06
6.707,0.01,-0.04,-0.01,0.04
6.717,-0.04,-0.01,0.01,0.04
6.727,-0.05,-0.02,0.00,0.05
6.737,-0.04,-0.03,-0.04,0.07
6.747,-0.02,-0.03,-0.03,0.04
6.757,-0.00,-0.02,-0.00,0.02
6.767,-0.01,-0.03,-0.03,0.04
6.778,-0.01,-0.04,-0.05,0.06
6.788,0.01,-0.00,-0.06,0.06
6.798,0.01,0.02,-0.04,0.05
6.808,-0.02,-0.04,-0.05,0.06
6.818,-0.02,-0.07,-0.04,0.08
6.828,-0.02,-0.07,-0.02,0.07
6.838,-0.01,-0.04,-0.02,0.04
6.848,0.00,-0.03,-0.03,0.04
6.858,-0.00,0.00,-0.04,0.04
6.868,-0.01,0.04,-0.05,0.07
6.878,-0.01,0.03,-0.05,0.06
6.888,0.00,-0.01,-0.06,0.06
6.898,0.00,-0.03,-0.03,0.04
6.908,0.02,-0.03,-0.01,0.04
6.918,0.03,-0.02,-0.02,0.04
6.928,0.03,0.03,-0.02,0.05
6.939,0.02,-0.01,-0.06,0.06
6.948,-0.03,-0.08,-0.05,0.10
6.959,-0.01,-0.05,-0.01,0.05
6.969,0.02,-0.02,0.00,0.03
6.979,0.01,-0.04,0.01,0.04
6.989,0.03,-0.05,0.00,0.05
6.999,0.02,-0.02,-0.01,0.03
7.009,-0.01,-0.00,-0.02,0.02
7.019,-0.03,-0.02,-0.03,0.05
7.029,-0.04,-0.04,-0.03,0.06
7.039,-0.01,-0.04,-0.03,0.05
7.049,-0.00,-0.00,-0.03,0.03
7.059,0.02,0.00,-0.01,0.03
7.069,0.01,-0.03,-0.04,0.05
7.079,-0.00,-0.02,-0.08,0.08
7.089,0.01,-0.01,-0.06,0.06
7.099,-0.02,0.01,-0.05,0.06
7.109,-0.02,0.02,-0.04,0.05
7.119,-0.03,0.03,0.00,0.04
7.129,-0.03,-0.01,0.02,0.04
7.140,0.01,-0.01,-0.01,0.02
7.150,0.02,-0.04,-0.02,0.05
7.160,0.06,-0.07,0.01,0.09
7.170,0.06,-0.10,0.03,0.12
7.180,0.04,-0.06,0.02,0.08
7.190,0.03,-0.02,-0.01,0.03
7.200,0.02,-0.01,-0.02,0.03
7.210,-0.01,-0.02,-0.00,0.02
7.220,-0.01,-0.00,-0.02,0.03
7.230,0.02,-0.02,-0.02,0.03
7.240,0.04,-0.03,-0.02,0.05
7.250,0.02,-0.05,-0.04,0.06
7.260,-0.01,-0.01,-0.02,0.02
7.270,0.01,0.01,-0.01,0.02
7.280,-0.00,0.00,-0.01,0.01
7.290,-0.02,-0.02,-0.01,0.02
7.300,-0.01,-0.01,0.01,0.01
7.310,0.01,-0.00,-0.01,0.01
7.321,0.00,-0.00,-0.01,0.01
7.331,0.02,-0.01,-0.01,0.02
7.341,0.02,-0.01,0.01,0.03
7.351,0.04,-0.02,0.02,0.05
7.361,0.02,-0.02,0.04,0.05
7.371,0.02,-0.03,0.04,0.06
7.381,0.03,-0.06,0.02,0.07
7.391,0.02,-0.07,0.01,0.07
7.401,-0.00,-0.07,0.01,0.07
7.411,-0.01,-0.04,0.02,0.05
7.421,-0.01,-0.02,0.04,0.05
7.431,-0.00,-0.03,0.04,0.06
7.441,-0.02,-0.02,0.00,0.03
7.451,-0.02,-0.02,-0.01,0.03
7.461,-0.03,0.00,-0.01,0.03
7.471,-0.04,-0.02,0.04,0.06
7.481,-0.03,0.02,0.05,0.07
7.491,-0.01,0.04,0.02,0.04
7.501,0.02,0.02,-0.03,0.04
7.511,0.01,0.01,-0.08,0.08
7.522,-0.01,0.00,-0.09,0.09
7.532,-0.04,-0.01,-0.04,0.06
7.542,-0.06,-0.05,0.02,0.08
7.552,-0.06,-0.09,0.06,0.12
7.562,-0.02,-0.12,0.04,0.13
7.572,-0.04,-0.13,0.01,0.14
7.582,-0.09,-0.13,-0.01,0.16
7.592,-0.10,-0.09,-0.04,0.14
7.602,-0.09,-0.04,-0.07,0.12
7.612,-0.07,0.02,-0.10,0.13
7.622,-0.04,0.04,-0.14,0.15
7.632,-0.00,0.03,-0.11,0.11
7.642,-0.02,0.02,-0.06,0.06
7.652,-0.07,-0.04,-0.05,0.09
7.662,-0.12,-0.08,-0.05,0.15
7.673,-0.17,-0.07,-0.09,0.21
7.683,-0.23,-0.06,-0.16,0.29
7.692,-0.27,-0.07,-0.21,0.35
7.703,-0.29,-0.07,-0.23,0.38
7.713,-0.35,-0.09,-0.23,0.43
7.723,-0.40,-0.13,-0.26,0.49
7.733,-0.42,-0.13,-0.37,0.58
7.743,-0.42,-0.10,-0.49,0.65
7.753,-0.40,-0.05,-0.57,0.70
7.763,-0.37,-0.00,-0.60,0.71
7.773,-0.40,0.01,-0.54,0.67
7.783,-0.46,-0.00,-0.49,0.67
7.793,-0.48,-0.05,-0.43,0.65
7.803,-0.48,-0.07,-0.41,0.64
7.813,-0.43,-0.09,-0.41,0.60
7.823,-0.42,-0.12,-0.40,0.59
7.833,-0.43,-0.20,-0.34,0.58
7.843,-0.41,-0.25,-0.36,0.60
7.853,-0.34,-0.28,-0.34,0.56
7.864,-0.26,-0.27,-0.30,0.48
7.873,-0.22,-0.27,-0.27,0.44
7.884,-0.17,-0.29,-0.25,0.42
7.894,-0.15,-0.33,-0.21,0.42
7.904,-0.04,-0.37,-0.19,0.42
7.914,0.07,-0.44,-0.16,0.47
7.924,0.10,-0.53,-0.15,0.57
7.934,0.15,-0.59,-0.24,0.65
7.944,0.15,-0.62,-0.37,0.73
7.954,0.09,-0.69,-0.49,0.86
7.964,0.04,-0.82,-0.56,0.99
7.974,-0.04,-0.99,-0.54,1.13
7.984,-0.18,-1.12,-0.49,1.24
7.994,-0.19,-1.20,-0.44,1.29
8.004,-0.12,-1.26,-0.32,1.30
8.014,-0.10,-1.29,-0.39,1.35
8.024,-0.27,-1.34,-0.49,1.45
8.034,-0.48,-1.53,-0.44,1.67
8.045,-0.58,-1.75,-0.27,1.86
8.055,-0.49,-1.82,-0.35,1.91
8.065,-0.44,-1.91,-0.32,1.98
8.075,-0.38,-2.07,-0.24,2.12
8.085,-0.21,-2.12,-0.14,2.14
8.095,-0.06,-2.08,-0.13,2.08
8.105,0.09,-1.75,-0.14,1.76
8.115,0.35,-1.35,-0.00,1.39
8.125,0.40,-0.99,0.02,1.06
8.135,0.29,-0.61,-0.08,0.68
8.145,0.14,-0.37,-0.19,0.44
8.155,-0.13,-0.24,-0.21,0.35
8.165,-0.42,-0.39,-0.29,0.64
8.175,-0.58,-0.49,-0.42,0.86
8.185,-0.55,-0.40,-0.22,0.72
8.195,-0.31,-0.13,0.13,0.36
8.205,-0.01,0.09,0.34,0.35
8.215,0.37,0.23,0.50,0.66
8.226,0.70,0.27,0.61,0.97
8.236,0.84,0.28,0.66,1.10
8.246,0.94,0.12,0.68,1.16
8.256,1.00,-0.04,0.55,1.14
8.266,1.11,-0.32,0.42,1.23
8.276,1.11,-0.52,0.42,1.29
8.286,1.10,-0.69,0.42,1.37
8.296,1.10,-0.87,0.42,1.46
8.306,0.97,-0.93,0.30,1.37
8.316,0.79,-0.81,0.27,1.16
8.326,0.55,-0.62,0.31,0.89
8.336,0.28,-0.55,0.37,0.72
8.346,0.12,-0.68,0.50,0.85
8.356,0.10,-0.91,0.58,1.08
8.366,0.22,-1.07,0.57,1.24
8.376,0.35,-1.11,0.56,1.29
8.386,0.44,-1.04,0.43,1.21
8.396,0.57,-0.89,0.35,1.12
8.407,0.67,-0.84,0.35,1.13
8.416,0.75,-0.77,0.38,1.14
8.427,0.85,-0.54,0.27,1.05
8.437,0.77,-0.24,0.13,0.82
8.447,0.54,-0.00,0.09,0.54
8.457,0.27,-0.01,0.06,0.28
8.467,0.08,-0.20,-0.01,0.22
8.477,-0.11,-0.39,-0.17,0.43
8.487,-0.12,-0.51,-0.14,0.54
8.497,0.01,-0.60,-0.05,0.61
8.507,0.13,-0.59,-0.05,0.61
8.517,0.24,-0.41,-0.12,0.49
8.527,0.29,-0.22,-0.08,0.37
8.537,0.34,-0.26,0.05,0.44
8.547,0.43,-0.43,0.10,0.62
8.557,0.49,-0.40,0.09,0.64
8.568,0.59,-0.25,0.17,0.66
8.577,0.67,-0.07,0.12,0.69
8.588,0.60,0.10,-0.10,0.62
8.598,0.45,0.35,-0.35,0.67
8.608,0.19,0.48,-0.53,0.74
8.618,-0.15,0.33,-0.54,0.65
8.628,-0.42,-0.02,-0.44,0.60
8.638,-0.55,-0.38,-0.23,0.71
8.648,-0.47,-0.56,-0.07,0.73
8.658,-0.29,-0.45,0.01,0.54
8.668,-0.07,-0.14,-0.05,0.16
8.678,0.11,0.23,-0.14,0.29
8.688,0.28,0.52,-0.27,0.65
8.698,0.25,0.63,-0.39,0.78
8.708,0.01,0.66,-0.48,0.82
8.718,-0.26,0.68,-0.52,0.90
8.728,-0.41,0.62,-0.32,0.81
8.738,-0.51,0.57,-0.14,0.78
8.748,-0.44,0.51,0.09,0.68
8.758,-0.25,0.38,0.13,0.47
8.769,-0.14,0.56,0.06,0.58
8.779,0.10,0.63,-0.20,0.66
8.789,-0.02,0.76,-0.48,0.90
8.800,-0.34,0.89,-0.57,1.11
8.809,-0.68,0.80,-0.63,1.22
8.819,-0.87,0.73,-0.43,1.21
8.829,-0.95,0.54,-0.30,1.13
8.839,-0.84,0.81,-0.26,1.20
8.849,-0.35,1.28,-0.06,1.33
8.859,0.14,1.27,-0.14,1.28
8.869,0.41,1.20,-0.42,1.33
8.879,0.27,1.09,-0.74,1.35
8.889,-0.29,0.88,-1.01,1.37
8.899,-0.88,0.66,-1.03,1.51
8.909,-1.32,0.55,-0.91,1.69
8.919,-1.55,0.62,-0.78,1.85
8.929,-1.65,0.55,-0.80,1.92
8.940,-1.64,0.54,-0.93,1.96
8.950,-1.48,0.69,-1.04,1.94
8.960,-1.35,0.77,-1.26,2.00
8.970,-1.26,0.94,-1.34,2.07
8.980,-1.18,1.13,-1.20,2.03
8.990,-1.19,1.37,-0.98,2.06
9.000,-1.30,1.89,-0.79,2.42
9.010,-1.48,2.40,-0.66,2.90
9.020,-1.60,2.71,-0.49,3.18
9.030,-1.61,2.98,-0.14,3.39
9.040,-1.36,3.18,0.12,3.46
9.050,-0.96,3.20,0.13,3.35
9.060,-0.53,2.64,0.13,2.69
9.070,0.10,1.64,0.64,1.77
9.080,0.75,0.94,0.95,1.53
9.090,1.30,0.60,0.77,1.62
9.100,1.68,0.29,1.01,1.98
9.110,1.82,-0.11,1.25,2.21
9.120,1.57,-0.52,0.98,1.92
9.131,1.10,-0.91,0.81,1.64
9.141,0.69,-1.11,1.04,1.67
9.151,0.57,-1.01,1.39,1.81
9.161,0.59,-0.86,1.58,1.90
9.171,0.66,-0.64,1.56,1.81
9.181,0.74,-0.28,1.34,1.56
9.191,0.76,0.09,0.94,1.21
9.201,0.62,0.30,0.57,0.89
9.211,0.38,0.28,0.35,0.59
9.221,0.12,0.15,0.48,0.52
9.231,0.00,0.00,0.72,0.72
9.241,0.01,-0.10,0.85,0.85
9.251,0.06,-0.29,1.03,1.08
9.261,0.19,-0.48,1.13,1.24
9.271,0.35,-0.58,1.11,1.30
9.281,0.51,-0.59,0.98,1.25
9.291,0.65,-0.49,0.84,1.17
9.301,0.80,-0.30,0.64,1.07
9.312,0.85,-0.21,0.44,0.98
9.322,0.79,-0.25,0.41,0.93
9.332,0.73,-0.32,0.49,0.94
9.342,0.66,-0.34,0.55,0.93
9.352,0.53,-0.34,0.63,0.89
9.362,0.38,-0.39,0.66,0.86
9.372,0.22,-0.37,0.64,0.77
9.382,0.13,-0.29,0.59,0.67
9.392,0.11,-0.18,0.62,0.66
9.402,0.19,-0.03,0.63,0.66
9.412,0.32,0.11,0.52,0.62
9.422,0.40,0.14,0.37,0.57
9.432,0.43,0.06,0.25,0.50
9.442,0.36,0.01,0.11,0.38
9.452,0.27,-0.06,0.00,0.27
9.462,0.16,-0.15,-0.01,0.22
9.472,0.15,-0.20,-0.02,0.25
9.482,0.15,-0.20,-0.02,0.25
9.493,0.16,-0.13,-0.06,0.21
9.503,0.14,-0.08,-0.06,0.17
9.513,0.12,-0.04,-0.00,0.13
9.523,0.09,-0.03,0.17,0.19
9.533,0.14,-0.01,0.19,0.23
9.543,0.18,0.03,0.13,0.22
9.553,0.22,0.05,0.08,0.24
9.563,0.23,0.05,-0.01,0.24
9.573,0.22,0.06,-0.13,0.26
9.583,0.20,0.06,-0.24,0.32
9.593,0.14,0.02,-0.27,0.31
9.603,0.01,-0.02,-0.19,0.19
9.613,-0.06,-0.05,-0.05,0.09
9.623,-0.05,-0.07,0.08,0.12
9.633,-0.07,-0.07,0.12,0.15
9.643,-0.06,-0.04,0.10,0.12
9.653,-0.07,0.00,0.08,0.11
9.664,-0.06,0.01,0.09,0.11
9.674,0.01,0.03,0.03,0.05
9.684,0.07,0.07,-0.04,0.11
9.694,0.15,0.09,-0.10,0.20
9.704,0.22,0.12,-0.19,0.32
9.714,0.24,0.11,-0.21,0.34
9.724,0.23,0.07,-0.19,0.31
9.734,0.23,0.05,-0.18,0.30
9.744,0.18,0.07,-0.23,0.30
9.754,0.12,0.08,-0.24,0.29
9.764,0.07,0.07,-0.21,0.23
9.774,0.06,0.09,-0.19,0.22
9.784,0.09,0.15,-0.21,0.27
9.794,0.10,0.15,-0.22,0.29
9.804,0.14,0.13,-0.20,0.28
9.814,0.19,0.09,-0.18,0.28
9.824,0.19,0.00,-0.15,0.24
9.835,0.16,-0.08,-0.09,0.20
9.844,0.12,-0.11,0.00,0.17
9.855,0.06,-0.10,0.11,0.16
9.865,-0.03,-0.09,0.17,0.20
9.875,-0.08,-0.07,0.20,0.23
9.885,-0.11,-0.05,0.20,0.23
9.895,-0.12,-0.03,0.15,0.20
9.905,-0.10,-0.03,0.14,0.17
9.915,-0.07,-0.02,0.16,0.18
9.925,-0.03,-0.04,0.18,0.18
9.935,0.02,-0.06,0.21,0.21
9.945,0.05,-0.08,0.20,0.22
9.955,0.08,-0.10,0.25,0.27
9.965,0.10,-0.08,0.24,0.27
9.975,0.10,-0.08,0.20,0.23
9.985,0.08,-0.07,0.14,0.17
9.995,0.06,-0.08,0.11,0.15
10.005,0.00,-0.09,0.07,0.12
10.016,-0.03,-0.10,0.05,0.12
10.025,-0.01,-0.07,0.04,0.09
10.036,0.00,-0.06,0.02,0.07
10.046,0.01,-0.06,0.02,0.07
10.056,0.05,-0.07,0.04,0.09
10.066,0.08,-0.04,0.02,0.09
10.076,0.10,-0.02,-0.03,0.10
10.086,0.08,0.03,-0.08,0.12
10.096,0.07,0.05,-0.13,0.15
10.106,0.06,0.06,-0.16,0.18
10.116,0.04,0.05,-0.17,0.18
10.126,0.02,0.01,-0.12,0.12
10.136,0.02,-0.01,-0.08,0.09
10.146,0.02,-0.02,-0.04,0.05
10.156,0.05,0.01,-0.00,0.05
10.166,0.04,0.04,-0.00,0.06
10.176,0.01,0.05,-0.02,0.06
10.186,-0.05,0.04,-0.03,0.07
10.197,-0.10,0.03,-0.01,0.11
10.206,-0.12,0.01,0.02,0.12
10.217,-0.08,0.01,-0.01,0.08
10.227,0.01,0.01,0.00,0.01
10.237,0.04,0.01,0.01,0.05
10.247,0.08,0.02,0.00,0.08
10.257,0.11,0.03,-0.05,0.13
10.267,0.10,0.01,-0.08,0.13
10.277,0.07,-0.01,-0.06,0.09
10.287,0.04,-0.02,-0.02,0.05
10.297,0.02,-0.04,0.05,0.07
10.307,0.02,-0.04,0.10,0.11
10.317,0.02,-0.01,0.12,0.12
10.327,0.03,0.03,0.10,0.11
10.337,0.05,0.06,0.00,0.07
10.347,0.03,0.03,-0.10,0.11
10.357,0.01,-0.02,-0.09,0.09
10.367,-0.00,-0.05,-0.01,0.05
10.378,0.01,-0.05,0.05,0.07
10.387,0.02,-0.04,0.07,0.09
10.398,0.03,-0.02,0.09,0.10
10.408,0.04,-0.02,0.09,0.10
10.418,0.02,-0.00,0.04,0.05
10.428,0.02,0.01,-0.05,0.05
10.438,0.02,-0.00,-0.09,0.09
10.448,0.01,-0.02,-0.07,0.07
10.458,-0.01,-0.04,0.00,0.04
10.468,0.00,-0.06,0.02,0.06
10.478,0.01,-0.07,0.03,0.07
10.488,0.00,-0.05,0.05,0.07
10.498,0.01,-0.04,0.03,0.06
10.508,0.03,-0.02,0.01,0.03
10.518,0.05,-0.01,0.02,0.05
10.528,0.09,0.00,-0.02,0.09
10.538,0.07,-0.00,-0.04,0.08
10.548,0.07,-0.01,-0.04,0.08
10.559,0.10,-0.02,-0.05,0.11
10.569,0.09,-0.02,-0.07,0.12
10.579,0.10,-0.03,-0.10,0.15
10.589,0.09,-0.00,-0.12,0.15
10.599,0.06,-0.01,-0.12,0.14
10.609,0.07,0.01,-0.10,0.12
10.619,0.07,0.02,-0.09,0.12
10.629,0.04,0.01,-0.10,0.10
10.639,0.00,0.01,-0.07,0.08
10.649,-0.03,0.01,-0.05,0.06
10.659,-0.06,0.00,-0.02,0.06
10.669,-0.08,0.01,0.02,0.08
10.679,-0.05,0.01,0.07,0.09
10.689,-0.03,-0.01,0.09,0.10
10.699,-0.00,-0.02,0.10,0.10
10.709,0.02,-0.03,0.08,0.08
10.719,0.01,-0.01,0.06,0.06
10.730,-0.00,-0.02,0.04,0.04
10.740,0.01,-0.02,-0.00,0.03
10.749,0.03,-0.03,-0.07,0.08
10.760,0.06,-0.06,-0.08,0.11
10.770,0.09,-0.02,-0.08,0.12
10.780,0.08,-0.01,-0.05,0.10
10.790,0.08,0.01,-0.02,0.09
10.800,0.04,0.02,-0.05,0.07
10.810,-0.04,-0.00,-0.04,0.05
10.820,-0.10,-0.01,0.02,0.10
10.830,-0.10,-0.00,0.05,0.11
10.840,-0.07,0.03,0.04,0.08
10.850,-0.04,0.04,-0.01,0.06
10.860,-0.00,0.03,-0.01,0.04
10.870,0.03,-0.01,0.02,0.03
10.880,0.07,-0.06,0.05,0.10
10.890,0.08,-0.09,0.03,0.13
10.900,0.09,-0.07,0.03,0.12
10.910,0.08,-0.06,0.02,0.10
10.920,0.07,-0.03,-0.00,0.08
10.930,0.03,-0.02,0.00,0.03
10.941,0.02,0.00,0.01,0.02
10.951,0.01,0.03,0.00,0.03
10.961,-0.00,0.02,-0.02,0.03
10.971,-0.01,0.02,-0.04,0.04
10.981,-0.01,-0.00,-0.04,0.04
10.991,-0.01,-0.00,-0.04,0.04
11.001,0.00,-0.01,0.03,0.03
11.011,0.01,-0.02,0.09,0.09
11.021,0.07,-0.02,0.09,0.11
11.031,0.09,-0.01,0.04,0.10
11.041,0.10,-0.02,0.02,0.10
11.051,0.09,-0.02,0.00,0.10
11.061,0.04,-0.03,-0.03,0.06
11.071,0.01,-0.02,-0.02,0.03
11.081,0.02,-0.02,-0.01,0.03
11.091,0.03,0.00,-0.01,0.03
11.102,0.04,-0.00,0.02,0.05
11.111,0.06,-0.02,0.03,0.07
11.122,0.07,-0.03,0.03,0.08
11.132,0.08,-0.02,0.03,0.09
11.142,0.09,-0.03,0.01,0.09
11.152,0.09,-0.03,0.04,0.10
11.162,0.09,-0.04,0.06,0.11
11.172,0.07,-0.03,0.04,0.09
11.182,0.09,-0.03,0.03,0.10
11.192,0.08,-0.02,-0.01,0.08
11.202,0.08,-0.01,-0.04,0.09
11.212,0.06,-0.01,-0.05,0.07
11.222,0.04,-0.01,-0.04,0.06
11.232,-0.00,-0.02,-0.02,0.03
11.242,-0.05,-0.02,-0.03,0.06
11.252,-0.07,-0.02,-0.02,0.07
11.262,-0.06,-0.01,0.01,0.06
11.273,-0.03,0.01,0.02,0.04
11.283,0.01,0.01,0.05,0.05
11.293,0.04,0.01,0.09,0.10
11.303,0.02,0.00,0.06,0.07
11.313,-0.00,-0.02,0.03,0.03
11.323,0.00,-0.02,-0.02,0.03
11.333,-0.00,-0.01,-0.06,0.06
11.343,0.00,0.00,-0.07,0.07
11.353,-0.01,0.01,-0.04,0.04
11.363,-0.01,0.02,-0.02,0.03
11.373,-0.01,-0.00,0.00,0.01
11.383,-0.01,0.01,0.01,0.02
11.393,0.03,0.02,0.03,0.04
11.403,0.05,0.03,0.00,0.06
11.413,0.06,0.02,-0.02,0.06
11.423,0.08,0.01,-0.02,0.08
11.433,0.08,-0.02,-0.01,0.08
11.443,0.09,-0.06,0.01,0.11
11.453,0.09,-0.10,0.03,0.14
11.464,0.08,-0.08,0.03,0.12
11.473,0.02,-0.06,0.01,0.07
11.484,-0.02,-0.04,0.04,0.05
11.494,-0.03,-0.02,0.02,0.04
11.504,-0.02,0.00,-0.01,0.02
11.514,-0.02,-0.00,-0.04,0.04
11.524,0.01,0.01,-0.02,0.02
11.534,0.02,0.02,-0.01,0.03
11.544,0.03,0.01,-0.01,0.03
11.554,0.01,-0.00,-0.02,0.03
11.564,0.03,-0.00,-0.02,0.03
11.574,0.01,-0.01,-0.05,0.05
11.584,0.02,-0.03,-0.04,0.05
11.594,0.02,-0.01,-0.05,0.06
11.604,0.02,0.01,-0.06,0.07
11.614,0.03,0.01,-0.06,0.07
11.624,0.02,0.00,-0.07,0.07
11.634,0.00,0.00,-0.07,0.07
11.645,-0.00,-0.01,-0.02,0.03
11.654,-0.00,-0.03,-0.01,0.03
11.665,0.01,-0.02,-0.01,0.03
11.675,0.02,-0.03,0.03,0.04
11.685,0.03,-0.01,0.03,0.04
11.695,0.05,0.00,-0.00,0.05
11.705,0.07,0.00,-0.02,0.07
11.715,0.04,0.02,-0.03,0.06
11.725,0.02,0.01,-0.04,0.05
11.735,0.02,0.01,-0.03,0.04
11.745,0.04,0.00,-0.02,0.04
11.755,0.02,-0.01,-0.00,0.02
11.765,0.03,-0.02,0.05,0.06
11.775,0.04,-0.01,0.04,0.06
11.785,0.03,-0.03,0.03,0.06
11.795,0.02,-0.04,0.04,0.06
11.805,0.03,-0.03,0.05,0.06
11.815,0.04,-0.04,0.02,0.06
11.825,0.04,-0.03,0.00,0.05
11.835,0.04,-0.02,0.00,0.05
11.846,0.03,-0.03,0.03,0.06
11.856,0.03,-0.04,0.06,0.08
11.866,0.02,-0.02,0.08,0.09
11.876,0.02,0.01,0.06,0.06
11.886,-0.00,-0.00,0.04,0.04
11.896,-0.01,-0.01,0.04,0.04
11.906,0.02,-0.03,0.05,0.06
11.916,0.05,-0.01,0.03,0.06
11.926,0.05,-0.00,-0.03,0.06
11.936,0.07,-0.01,-0.06,0.09
11.946,0.05,-0.01,-0.07,0.08
11.956,0.02,-0.00,-0.06,0.07
11.966,-0.01,-0.01,-0.02,0.03
11.976,-0.04,0.01,0.02,0.05
11.986,-0.05,-0.01,0.03,0.06
11.996,-0.05,-0.01,0.04,0.07
12.007,-0.03,-0.02,0.07,0.08
12.017,0.02,0.01,0.06,0.07
12.027,0.05,0.02,0.01,0.06
12.037,0.08,0.01,-0.02,0.08
12.047,0.09,-0.00,-0.03,0.09
12.057,0.09,-0.04,0.00,0.09
12.067,0.09,-0.08,0.03,0.13
12.077,0.09,-0.08,0.06,0.14
12.087,0.07,-0.04,0.06,0.10
12.097,0.03,-0.02,0.07,0.08
12.107,0.01,-0.01,0.03,0.03
12.117,-0.01,0.02,-0.02,0.03
12.127,-0.01,0.01,-0.05,0.05
12.137,-0.03,-0.01,-0.03,0.05
12.147,-0.02,-0.02,-0.00,0.02
12.157,-0.00,-0.02,0.03,0.03
12.167,-0.01,-0.03,0.02,0.03
12.177,0.00,-0.02,0.00,0.02
12.188,0.00,-0.01,-0.04,0.04
12.198,-0.02,-0.00,-0.07,0.07
12.208,-0.00,0.01,-0.08,0.08
12.218,-0.00,0.01,-0.05,0.05
12.228,-0.01,0.02,-0.07,0.07
12.238,-0.01,0.03,-0.08,0.09
12.248,-0.02,0.01,-0.09,0.09
12.258,-0.02,-0.01,-0.07,0.08
12.268,-0.01,-0.01,-0.04,0.04
12.278,-0.00,-0.02,-0.01,0.03
12.288,0.01,-0.03,0.00,0.03
12.298,0.02,-0.02,0.02,0.03
12.308,0.05,-0.02,0.03,0.06
12.318,0.07,-0.01,0.01,0.07
12.328,0.07,0.02,-0.00,0.07
12.338,0.07,0.03,-0.02,0.08
12.348,0.05,0.01,-0.05,0.07
12.358,0.02,-0.01,-0.05,0.05
12.369,0.01,-0.03,-0.04,0.05
12.379,-0.02,-0.04,0.01,0.04
12.389,-0.01,-0.04,0.04,0.05
12.399,-0.01,-0.03,0.04,0.04
12.409,0.01,-0.00,0.04,0.04
12.419,0.03,-0.00,-0.00,0.03
12.429,0.02,0.00,-0.02,0.03
12.439,0.04,-0.01,-0.01,0.05
12.449,0.04,-0.03,-0.01,0.05
12.459,0.05,-0.02,0.01,0.05
12.469,0.04,-0.05,0.01,0.06
12.479,0.04,-0.02,0.01,0.04
12.489,0.02,-0.01,0.03,0.04
12.499,0.01,-0.01,0.05,0.05
12.509,0.02,0.02,0.05,0.05
12.519,0.01,0.02,0.03,0.03
12.529,0.01,0.02,-0.01,0.02
12.540,0.02,0.01,-0.01,0.02
12.550,0.01,-0.02,0.01,0.03
12.560,0.02,-0.04,-0.00,0.04
12.570,0.01,-0.04,-0.04,0.05
12.580,0.02,-0.04,-0.04,0.06
12.590,0.00,-0.02,-0.02,0.03
12.600,-0.00,0.02,-0.03,0.03
12.610,-0.01,0.02,-0.03,0.04
12.620,-0.04,0.01,-0.00,0.04
12.630,-0.03,-0.01,0.02,0.04
12.640,-0.00,-0.01,0.04,0.04
12.650,0.05,0.01,0.04,0.07
12.660,0.09,0.03,0.00,0.10
12.670,0.09,0.01,-0.02,0.10
12.680,0.09,-0.01,-0.03,0.09
12.690,0.07,-0.04,-0.03,0.09
12.700,0.07,-0.10,-0.01,0.12
12.710,0.07,-0.07,0.02,0.10
12.720,0.06,-0.04,0.02,0.08
12.731,0.02,-0.01,0.02,0.03
12.741,-0.01,0.00,0.02,0.02
12.751,-0.03,0.01,0.03,0.05
12.761,-0.04,0.01,0.01,0.04
12.771,-0.04,-0.00,-0.01,0.04
12.781,-0.04,0.00,-0.02,0.04
12.791,-0.04,-0.00,-0.03,0.05
12.801,-0.04,-0.01,-0.03,0.05
12.811,-0.05,-0.01,-0.01,0.05
12.821,-0.04,-0.01,0.01,0.05
12.831,-0.02,-0.00,-0.01,0.02
12.842,-0.01,0.00,-0.01,0.01
12.851,0.00,-0.01,-0.02,0.02
12.861,0.01,0.00,-0.04,0.04
12.871,0.00,0.02,-0.06,0.06
12.881,0.01,0.01,-0.03,0.03
12.891,0.00,-0.02,0.02,0.02
12.901,0.05,-0.02,0.01,0.06
12.911,0.06,-0.03,0.01,0.07
12.921,0.07,-0.04,0.00,0.08
12.932,0.06,-0.06,0.02,0.09
12.942,0.05,-0.05,0.03,0.07
12.952,0.03,-0.03,0.03,0.05
12.962,0.03,-0.01,0.05,0.06
12.972,0.03,-0.01,0.05,0.06
12.982,0.03,-0.01,0.05,0.06
12.992,0.02,0.01,0.02,0.03
13.002,0.01,-0.00,-0.05,0.05
13.012,0.01,0.00,-0.09,0.09
13.022,0.01,0.00,-0.07,0.07
13.032,0.00,-0.00,-0.02,0.02
13.042,0.01,0.01,-0.04,0.04
13.052,0.03,0.01,-0.01,0.03
13.062,0.04,0.00,-0.00,0.04
