time,ax,ay,az,atotal
6.567,0.04,-0.01,0.01,0.04
6.577,0.02,0.00,0.03,0.04
6.587,0.03,-0.01,0.04,0.05
6.597,0.01,-0.00,0.03,0.03
6.607,0.02,0.01,0.03,0.04
6.617,0.03,0.01,0.01,0.03
6.627,0.03,0.01,-0.01,0.04
6.637,0.04,0.02,-0.03,0.05
6.647,0.05,0.01,-0.01,0.06
6.657,0.06,0.01,-0.01,0.06
6.667,0.04,-0.00,0.02,0.05
6.677,0.04,-0.03,0.04,0.06
6.687,0.01,-0.05,0.04,0.07
6.697,0.00,-0.05,0.02,0.06
6.707,0.02,-0.02,0.02,0.03
6.717,0.04,-0.01,0.01,0.04
6.727,0.03,-0.01,-0.02,0.04
6.738,0.01,-0.01,-0.00,0.02
6.748,-0.02,-0.02,0.03,0.04
6.758,-0.02,-0.01,0.03,0.04
6.768,-0.03,-0.01,0.04,0.05
6.778,-0.04,-0.01,0.03,0.05
6.788,-0.02,0.02,0.01,0.03
6.798,0.00,0.04,-0.01,0.04
6.808,0.01,0.02,-0.03,0.04
6.818,0.05,0.01,-0.01,0.05
6.828,0.04,-0.02,0.01,0.05
6.838,0.03,-0.03,0.06,0.07
6.848,-0.00,-0.06,0.10,0.12
6.858,-0.00,-0.06,0.13,0.14
6.868,0.03,-0.05,0.15,0.16
6.878,0.06,-0.04,0.15,0.16
6.888,0.08,-0.01,0.06,0.10
6.898,0.09,-0.01,-0.04,0.10
6.908,0.07,0.02,-0.09,0.12
6.918,0.04,0.01,-0.08,0.09
6.929,0.01,-0.01,-0.06,0.06
6.939,-0.00,-0.02,-0.01,0.02
6.949,-0.01,-0.01,0.02,0.02
6.959,-0.03,-0.01,-0.01,0.04
6.969,-0.02,0.00,-0.04,0.05
6.979,-0.01,0.03,-0.08,0.09
6.989,-0.02,0.05,-0.11,0.12
6.999,-0.04,0.05,-0.11,0.12
7.009,-0.04,0.04,-0.10,0.12
7.019,-0.04,0.04,-0.07,0.09
7.029,-0.03,0.05,-0.03,0.07
7.039,-0.02,0.02,0.01,0.03
7.049,-0.01,-0.02,0.07,0.07
7.059,0.01,-0.02,0.08,0.08
7.069,0.03,-0.05,0.06,0.09
7.079,0.06,-0.05,0.08,0.11
7.090,0.07,-0.05,0.07,0.11
7.100,0.06,-0.03,0.04,0.08
7.109,0.03,-0.03,0.04,0.05
7.120,0.04,-0.02,-0.00,0.05
7.130,0.04,0.01,0.00,0.04
7.140,0.04,0.00,0.02,0.04
7.150,0.03,0.02,0.00,0.04
7.160,-0.01,0.01,0.02,0.02
7.170,-0.04,-0.02,0.02,0.05
7.180,-0.06,-0.04,0.02,0.07
7.190,-0.05,-0.04,0.05,0.08
7.200,0.00,-0.02,0.04,0.05
7.210,0.06,0.04,0.01,0.07
7.220,0.07,0.07,-0.03,0.10
7.230,0.04,0.07,-0.04,0.09
7.240,0.00,0.04,-0.02,0.04
7.250,0.01,-0.02,0.01,0.02
7.260,-0.02,-0.07,0.02,0.07
7.270,-0.00,-0.09,0.05,0.11
7.281,0.01,-0.08,0.04,0.09
7.291,0.04,-0.03,0.05,0.07
7.301,0.03,0.01,0.03,0.04
7.311,0.02,0.03,0.02,0.04
7.321,0.00,0.04,0.02,0.04
7.331,-0.03,0.02,0.01,0.04
7.341,-0.03,-0.00,0.03,0.05
7.351,-0.04,0.00,0.01,0.04
7.361,-0.05,-0.00,-0.01,0.05
7.371,-0.05,0.00,-0.01,0.05
7.381,-0.03,0.00,-0.04,0.05
7.391,-0.02,-0.01,-0.04,0.04
7.401,0.01,-0.02,-0.03,0.04
7.411,0.07,-0.02,-0.01,0.08
7.421,0.09,0.02,-0.01,0.10
7.431,0.06,0.02,-0.03,0.07
7.441,0.03,-0.00,0.01,0.04
7.451,0.01,-0.03,0.05,0.06
7.462,0.00,-0.04,0.05,0.06
7.472,0.01,-0.04,0.04,0.06
7.482,-0.00,-0.03,0.05,0.06
7.492,0.03,-0.01,0.05,0.06
7.502,0.05,-0.01,0.07,0.09
7.512,0.04,-0.02,0.09,0.10
7.522,0.03,-0.02,0.10,0.11
7.532,0.03,-0.02,0.07,0.08
7.542,0.06,-0.03,0.04,0.08
7.552,0.07,-0.01,0.00,0.07
7.562,0.06,-0.01,-0.02,0.06
7.572,0.05,0.01,-0.04,0.07
7.582,0.02,0.00,-0.03,0.04
7.592,0.02,-0.01,-0.03,0.03
7.602,-0.01,0.01,-0.03,0.03
7.612,-0.05,0.01,-0.01,0.05
7.622,-0.03,0.00,-0.00,0.03
7.632,-0.00,-0.00,0.03,0.03
7.642,-0.00,0.01,0.03,0.04
7.652,0.00,0.01,0.01,0.02
7.663,0.01,0.04,0.03,0.05
7.673,0.03,0.04,0.05,0.07
7.683,0.03,0.02,0.06,0.07
7.693,0.02,-0.00,0.02,0.03
7.703,0.01,-0.03,0.01,0.03
7.713,0.02,-0.04,-0.01,0.05
7.723,0.02,-0.05,-0.03,0.06
7.733,0.04,-0.03,-0.01,0.05
7.743,0.05,-0.03,0.01,0.06
7.753,0.04,-0.02,0.00,0.04
7.763,0.02,-0.03,0.03,0.05
7.773,0.02,-0.05,0.09,0.11
7.783,0.08,-0.03,0.10,0.13
7.793,0.15,0.02,0.08,0.17
7.803,0.21,0.03,0.08,0.22
7.813,0.19,0.03,0.04,0.20
7.824,0.16,0.02,0.05,0.17
7.834,0.13,-0.05,0.09,0.17
7.844,0.10,-0.09,0.12,0.18
7.854,0.11,-0.12,0.14,0.22
7.864,0.14,-0.11,0.11,0.21
7.874,0.16,-0.11,0.10,0.21
7.884,0.15,-0.12,0.11,0.22
7.894,0.20,-0.11,0.18,0.29
7.904,0.23,-0.09,0.24,0.34
7.914,0.25,-0.09,0.29,0.39
7.924,0.25,-0.10,0.31,0.41
7.934,0.24,-0.09,0.28,0.38
7.944,0.21,-0.08,0.24,0.33
7.954,0.17,-0.10,0.20,0.28
7.964,0.14,-0.11,0.17,0.25
7.975,0.14,-0.14,0.14,0.24
7.984,0.13,-0.12,0.13,0.22
7.994,0.14,-0.10,0.11,0.20
8.005,0.13,-0.11,0.11,0.20
8.015,0.15,-0.11,0.15,0.24
8.025,0.16,-0.15,0.21,0.30
8.035,0.17,-0.18,0.28,0.37
8.045,0.20,-0.17,0.26,0.37
8.055,0.23,-0.14,0.21,0.34
8.065,0.24,-0.09,0.12,0.29
8.075,0.24,-0.06,0.06,0.25
8.085,0.21,-0.06,0.03,0.22
8.095,0.16,-0.09,0.04,0.19
8.105,0.13,-0.09,0.07,0.17
8.115,0.14,-0.10,0.12,0.21
8.125,0.12,-0.14,0.17,0.25
8.135,0.11,-0.16,0.24,0.31
8.145,0.14,-0.16,0.23,0.31
8.155,0.19,-0.12,0.19,0.30
8.165,0.24,-0.09,0.16,0.30
8.175,0.26,-0.09,0.12,0.30
8.185,0.22,-0.06,0.08,0.24
8.196,0.15,-0.06,0.05,0.17
8.206,0.07,-0.09,0.06,0.13
8.216,-0.00,-0.13,0.17,0.22
8.226,0.06,-0.21,0.33,0.40
8.236,0.23,-0.21,0.37,0.49
8.246,0.29,-0.19,0.35,0.50
8.256,0.32,-0.15,0.29,0.46
8.266,0.27,-0.13,0.24,0.39
8.276,0.21,-0.12,0.24,0.34
8.286,0.19,-0.14,0.24,0.34
8.296,0.18,-0.19,0.30,0.40
8.306,0.20,-0.22,0.36,0.46
8.316,0.24,-0.24,0.43,0.55
8.326,0.30,-0.27,0.43,0.59
8.336,0.36,-0.24,0.39,0.58
8.347,0.41,-0.21,0.42,0.63
8.356,0.50,-0.19,0.40,0.67
8.367,0.62,-0.15,0.35,0.73
8.377,0.69,-0.07,0.25,0.73
8.387,0.66,-0.02,0.16,0.68
8.397,0.58,-0.03,0.14,0.59
8.407,0.47,-0.05,0.20,0.52
8.417,0.40,-0.13,0.32,0.53
8.427,0.41,-0.22,0.48,0.67
8.437,0.42,-0.20,0.49,0.67
8.447,0.43,-0.17,0.42,0.62
8.457,0.43,-0.15,0.54,0.71
8.467,0.51,-0.15,0.61,0.81
8.477,0.69,-0.08,0.61,0.92
8.487,0.85,0.03,0.62,1.05
8.497,0.91,0.15,0.57,1.09
8.507,1.02,0.31,0.45,1.15
8.517,0.98,0.43,0.39,1.14
8.528,0.78,0.50,0.33,0.98
8.538,0.41,0.60,0.26,0.77
8.548,0.08,0.75,0.29,0.81
8.558,-0.11,0.95,0.36,1.02
8.568,-0.18,1.06,0.38,1.14
8.578,-0.14,1.13,0.31,1.18
8.588,0.02,1.23,0.25,1.26
8.598,0.19,1.33,0.26,1.36
8.608,0.34,1.28,0.35,1.37
8.618,0.52,1.23,0.37,1.39
8.628,0.60,1.33,0.37,1.50
8.638,0.52,1.47,0.36,1.60
8.648,0.33,1.41,0.30,1.48
8.658,0.12,1.15,0.16,1.17
8.668,-0.05,0.82,0.08,0.82
8.678,-0.22,0.47,0.12,0.54
8.688,-0.39,0.17,0.09,0.44
8.698,-0.53,0.01,-0.00,0.53
8.709,-0.55,-0.06,-0.01,0.56
8.719,-0.53,-0.05,-0.05,0.53
8.729,-0.50,0.03,-0.20,0.54
8.739,-0.52,0.14,-0.28,0.61
8.749,-0.45,0.43,-0.15,0.64
8.759,-0.34,0.74,0.02,0.82
8.769,-0.32,0.97,0.02,1.02
8.779,-0.34,1.09,-0.02,1.14
8.789,-0.30,1.12,0.01,1.16
8.799,-0.28,1.05,0.01,1.09
8.809,-0.30,0.96,0.10,1.01
8.819,-0.33,0.87,0.18,0.95
8.829,-0.30,0.83,0.21,0.91
8.839,-0.25,0.82,0.16,0.87
8.849,-0.22,0.81,0.10,0.85
8.859,-0.19,0.84,-0.01,0.86
8.869,-0.19,0.90,-0.10,0.93
8.879,-0.21,0.95,-0.16,0.99
8.890,-0.26,0.98,-0.24,1.04
8.900,-0.28,1.01,-0.24,1.07
8.910,-0.34,1.04,-0.21,1.12
8.920,-0.42,1.05,-0.21,1.15
8.930,-0.51,1.04,-0.27,1.19
8.940,-0.64,1.03,-0.30,1.25
8.950,-0.79,1.02,-0.29,1.32
8.960,-0.89,1.01,-0.28,1.38
8.970,-0.96,0.98,-0.21,1.39
8.980,-0.95,0.90,-0.10,1.31
8.990,-0.86,0.71,-0.11,1.12
9.000,-0.66,0.51,-0.10,0.84
9.010,-0.49,0.36,-0.18,0.64
9.020,-0.38,0.27,-0.31,0.56
9.030,-0.35,0.22,-0.36,0.54
9.040,-0.43,0.21,-0.39,0.62
9.050,-0.54,0.21,-0.38,0.69
9.060,-0.63,0.30,-0.35,0.78
9.070,-0.69,0.42,-0.29,0.86
9.081,-0.66,0.46,-0.16,0.82
9.091,-0.53,0.48,-0.01,0.72
9.101,-0.39,0.53,-0.00,0.65
9.111,-0.26,0.59,-0.05,0.64
9.121,-0.18,0.65,-0.18,0.70
9.131,-0.13,0.64,-0.27,0.71
9.141,-0.12,0.61,-0.28,0.68
9.151,-0.16,0.59,-0.33,0.70
9.161,-0.19,0.56,-0.26,0.65
9.171,-0.22,0.55,-0.20,0.62
9.181,-0.25,0.50,-0.13,0.57
9.191,-0.27,0.43,0.02,0.51
9.201,-0.26,0.41,0.07,0.49
9.211,-0.18,0.35,0.12,0.41
9.221,-0.09,0.29,0.12,0.32
9.231,-0.02,0.24,0.10,0.26
9.241,0.02,0.19,0.10,0.22
9.251,0.14,0.06,0.18,0.24
9.262,0.28,-0.12,0.20,0.37
9.272,0.37,-0.27,0.20,0.49
9.282,0.40,-0.37,0.21,0.59
9.292,0.40,-0.39,0.21,0.60
9.302,0.48,-0.37,0.29,0.67
9.312,0.48,-0.37,0.36,0.70
9.322,0.41,-0.46,0.37,0.72
9.332,0.35,-0.64,0.36,0.81
9.342,0.27,-0.77,0.33,0.88
9.352,0.22,-0.85,0.32,0.93
9.362,0.22,-0.96,0.29,1.02
9.372,0.25,-1.09,0.29,1.15
9.382,0.32,-1.23,0.22,1.29
9.392,0.39,-1.37,0.15,1.43
9.402,0.52,-1.52,0.09,1.61
9.412,0.55,-1.63,0.11,1.72
9.422,0.56,-1.70,0.06,1.79
9.432,0.63,-1.76,0.03,1.87
9.442,0.66,-1.74,0.01,1.86
9.452,0.57,-1.63,-0.00,1.73
9.463,0.51,-1.67,-0.05,1.75
9.473,0.42,-1.76,-0.14,1.82
9.483,0.33,-1.82,-0.26,1.87
9.493,0.34,-1.90,-0.43,1.98
9.503,0.18,-1.91,-0.47,1.98
9.513,0.14,-1.89,-0.49,1.96
9.523,0.10,-1.83,-0.41,1.88
9.533,0.16,-1.89,-0.43,1.95
9.543,0.09,-1.90,-0.48,1.96
9.553,0.04,-1.83,-0.41,1.87
9.563,0.02,-1.71,-0.37,1.75
9.573,0.08,-1.50,-0.41,1.56
9.583,0.09,-1.28,-0.38,1.33
9.593,0.04,-1.07,-0.27,1.10
9.603,0.01,-0.85,-0.21,0.87
9.614,-0.02,-0.66,-0.28,0.72
9.623,0.00,-0.48,-0.31,0.57
9.634,0.01,-0.35,-0.36,0.50
9.644,-0.04,-0.33,-0.37,0.50
9.654,0.04,-0.29,-0.33,0.44
9.664,0.06,-0.30,-0.28,0.42
9.674,0.08,-0.29,-0.30,0.43
9.684,0.03,-0.29,-0.33,0.44
9.694,0.03,-0.27,-0.34,0.44
9.704,-0.01,-0.24,-0.33,0.41
9.714,-0.04,-0.21,-0.25,0.33
9.725,-0.00,-0.17,-0.17,0.24
9.734,0.07,-0.19,-0.11,0.23
9.744,0.17,-0.22,-0.07,0.29
9.754,0.24,-0.21,-0.04,0.32
9.764,0.22,-0.19,-0.10,0.31
9.774,0.13,-0.16,-0.18,0.28
9.784,0.02,-0.15,-0.28,0.32
9.795,-0.12,-0.15,-0.43,0.47
9.804,-0.25,-0.24,-0.52,0.62
9.815,-0.43,-0.34,-0.59,0.80
9.825,-0.58,-0.46,-0.59,0.94
9.835,-0.60,-0.55,-0.57,0.99
9.845,-0.60,-0.57,-0.55,0.99
9.855,-0.55,-0.54,-0.52,0.92
9.865,-0.51,-0.52,-0.48,0.88
9.875,-0.51,-0.50,-0.49,0.86
9.885,-0.50,-0.45,-0.48,0.83
9.895,-0.48,-0.38,-0.44,0.76
9.905,-0.44,-0.32,-0.40,0.67
9.915,-0.37,-0.25,-0.38,0.59
9.925,-0.27,-0.15,-0.34,0.46
9.935,-0.18,-0.11,-0.23,0.31
9.945,-0.06,-0.12,-0.10,0.17
9.956,0.09,-0.19,0.00,0.21
9.965,0.25,-0.28,0.12,0.39
9.975,0.48,-0.32,0.26,0.63
9.986,0.68,-0.31,0.26,0.79
9.996,0.70,-0.30,0.07,0.76
10.006,0.57,-0.30,-0.14,0.66
10.016,0.42,-0.24,-0.27,0.55
10.026,0.21,-0.16,-0.32,0.41
10.036,0.00,-0.13,-0.28,0.31
10.046,-0.09,-0.17,-0.23,0.30
10.056,-0.26,-0.15,-0.23,0.37
10.066,-0.37,-0.09,-0.28,0.47
10.076,-0.43,-0.07,-0.26,0.51
10.086,-0.45,-0.07,-0.24,0.51
10.096,-0.40,-0.11,-0.21,0.46
10.106,-0.34,-0.16,-0.19,0.43
10.116,-0.29,-0.27,-0.22,0.45
10.126,-0.25,-0.30,-0.24,0.46
10.136,-0.15,-0.21,-0.23,0.35
10.146,0.01,0.04,-0.12,0.12
10.156,0.18,0.25,-0.00,0.31
10.167,0.27,0.35,-0.02,0.44
10.177,0.27,0.36,-0.03,0.45
10.187,0.24,0.23,-0.02,0.33
10.197,0.11,0.06,-0.04,0.13
10.207,-0.02,-0.09,-0.01,0.10
10.217,-0.12,-0.21,0.04,0.25
10.227,-0.15,-0.28,0.11,0.34
10.237,-0.16,-0.22,0.17,0.32
10.247,-0.11,-0.04,0.21,0.24
10.257,-0.01,0.12,0.24,0.27
10.267,-0.02,0.21,0.13,0.25
10.277,-0.02,0.22,0.02,0.23
10.287,0.02,0.18,-0.01,0.18
10.297,0.11,0.07,0.02,0.14
10.307,0.14,-0.05,0.15,0.21
10.317,0.13,-0.18,0.19,0.30
10.327,0.13,-0.22,0.13,0.29
10.337,0.09,-0.23,0.06,0.25
10.348,0.08,-0.20,0.04,0.22
10.358,0.10,-0.15,0.03,0.19
10.368,0.10,-0.10,0.04,0.15
10.378,0.05,-0.01,0.07,0.09
10.388,0.04,0.05,0.04,0.08
10.398,0.01,0.09,-0.03,0.09
10.408,0.00,0.11,-0.10,0.15
10.418,-0.01,0.12,-0.11,0.17
10.428,-0.07,0.09,-0.14,0.18
10.438,-0.13,0.03,-0.14,0.19
10.448,-0.17,0.02,-0.14,0.22
10.458,-0.19,0.01,-0.13,0.23
10.468,-0.18,0.06,-0.13,0.23
10.478,-0.17,0.08,-0.17,0.25
10.488,-0.17,0.04,-0.16,0.23
10.498,-0.14,0.01,-0.14,0.20
10.508,-0.06,0.00,-0.09,0.11
10.518,0.02,-0.02,-0.06,0.07
10.529,0.03,-0.09,-0.07,0.11
10.539,0.04,-0.13,-0.06,0.15
10.549,0.06,-0.11,-0.07,0.15
10.559,0.04,-0.09,-0.11,0.15
10.569,0.01,-0.08,-0.10,0.13
10.579,0.00,-0.08,-0.12,0.14
10.589,-0.01,-0.11,-0.14,0.18
10.599,-0.03,-0.11,-0.11,0.16
10.609,-0.04,-0.09,-0.12,0.16
10.619,-0.05,-0.10,-0.09,0.15
10.629,-0.00,-0.04,-0.07,0.08
10.639,0.03,0.01,-0.05,0.06
10.649,0.02,-0.02,-0.08,0.09
10.659,0.00,-0.04,-0.10,0.10
10.669,-0.02,-0.02,-0.10,0.11
10.680,-0.03,-0.00,-0.11,0.11
10.689,-0.01,0.02,-0.07,0.08
10.700,0.04,0.07,-0.03,0.08
10.709,0.06,0.07,-0.02,0.10
10.720,0.07,0.07,0.00,0.10
10.730,0.05,0.07,-0.00,0.09
10.740,0.03,0.06,0.01,0.07
10.750,0.05,0.03,-0.03,0.06
10.760,0.08,-0.02,-0.02,0.08
10.770,0.14,-0.10,-0.04,0.18
10.780,0.19,-0.16,-0.05,0.25
10.790,0.13,-0.13,0.00,0.19
10.800,0.06,-0.09,0.07,0.12
10.810,0.02,-0.06,0.10,0.12
10.820,0.00,-0.04,0.04,0.05
10.830,0.03,0.01,-0.04,0.05
10.840,0.02,0.08,-0.07,0.11
10.850,0.06,0.10,-0.11,0.16
10.860,0.09,0.05,-0.13,0.16
10.870,0.06,0.00,-0.15,0.16
10.881,0.01,-0.04,-0.11,0.12
10.891,-0.03,-0.02,-0.02,0.05
10.901,-0.03,-0.02,0.05,0.07
10.911,-0.02,-0.03,0.09,0.10
10.921,-0.00,-0.11,0.06,0.12
10.931,0.02,-0.12,0.01,0.12
10.941,0.03,-0.08,-0.01,0.09
10.951,0.06,-0.04,0.00,0.07
10.961,0.07,-0.00,0.01,0.07
10.971,0.06,0.00,0.02,0.06
10.981,0.03,0.00,0.02,0.04
10.991,0.08,-0.05,-0.02,0.10
11.001,0.06,-0.09,-0.02,0.11
11.011,0.02,-0.09,0.01,0.10
11.021,0.00,-0.09,0.07,0.11
11.031,0.05,-0.08,0.07,0.12
11.041,0.06,-0.05,0.06,0.10
11.051,0.07,-0.02,0.09,0.12
11.062,0.10,0.05,0.15,0.19
11.072,0.16,0.07,0.17,0.25
11.082,0.24,0.09,0.17,0.31
11.092,0.26,0.08,0.10,0.29
11.102,0.25,0.04,0.00,0.26
11.112,0.24,-0.02,-0.04,0.24
11.122,0.17,-0.12,0.05,0.21
11.132,0.14,-0.15,0.15,0.25
11.142,0.18,-0.13,0.16,0.28
11.152,0.13,-0.08,0.09,0.18
11.162,0.06,-0.04,-0.00,0.07
11.172,-0.03,-0.02,-0.08,0.09
11.182,-0.07,0.02,-0.09,0.12
11.192,-0.05,-0.00,-0.05,0.07
11.202,-0.09,-0.03,-0.00,0.10
11.212,-0.07,0.00,-0.01,0.08
11.222,-0.02,0.01,-0.04,0.05
11.233,-0.02,0.03,-0.06,0.07
11.243,0.01,0.07,-0.08,0.10
11.253,0.05,0.08,-0.09,0.13
11.263,0.09,0.04,-0.10,0.14
11.273,0.11,-0.01,-0.15,0.18
11.283,0.09,-0.04,-0.19,0.21
11.293,0.05,-0.06,-0.15,0.17
11.303,0.06,-0.10,-0.04,0.13
11.313,0.09,-0.09,0.09,0.15
11.323,0.13,-0.09,0.13,0.21
11.333,0.12,-0.08,0.08,0.17
11.343,0.10,-0.06,0.02,0.12
11.353,0.05,-0.06,-0.01,0.08
11.363,0.02,-0.02,-0.01,0.03
11.373,0.03,-0.01,-0.02,0.04
11.383,0.03,-0.01,-0.05,0.06
11.393,0.03,-0.01,-0.04,0.05
11.403,0.04,-0.01,-0.03,0.05
11.414,0.02,-0.01,-0.01,0.03
11.424,0.04,0.02,0.02,0.05
11.434,0.06,0.02,-0.04,0.08
11.444,0.08,0.01,-0.07,0.11
11.454,0.13,-0.02,-0.02,0.13
11.464,0.16,-0.04,-0.01,0.17
11.474,0.17,-0.05,0.04,0.18
11.484,0.14,-0.06,0.04,0.16
11.494,0.11,-0.10,0.07,0.16
11.504,0.06,-0.12,0.16,0.21
11.514,0.09,-0.13,0.29,0.33
11.524,0.12,-0.15,0.28,0.34
11.534,0.17,-0.15,0.15,0.27
11.544,0.16,-0.11,0.02,0.20
11.554,0.11,-0.05,-0.07,0.14
11.564,0.08,0.02,-0.05,0.09
11.574,0.03,0.05,0.01,0.06
11.585,0.00,0.07,0.04,0.08
11.594,-0.01,0.05,0.03,0.06
11.605,0.02,0.05,0.04,0.07
11.615,0.06,0.03,0.06,0.09
11.625,0.10,0.01,0.08,0.13
11.635,0.12,-0.01,0.07,0.14
11.645,0.08,-0.03,0.02,0.09
11.655,0.02,-0.04,0.04,0.06
11.665,-0.05,-0.04,0.05,0.08
11.675,-0.05,-0.05,0.09,0.11
11.685,-0.03,-0.04,0.09,0.10
11.695,0.02,-0.08,0.07,0.10
11.705,0.06,-0.09,0.04,0.11
11.715,0.09,-0.10,0.02,0.13
11.725,0.10,-0.09,0.03,0.13
11.735,0.09,-0.09,0.04,0.14
11.745,0.09,-0.07,0.07,0.13
11.755,0.08,-0.01,0.09,0.12
11.766,0.08,0.04,0.07,0.12
11.775,0.06,0.08,0.02,0.10
11.786,0.04,0.10,0.00,0.11
11.796,0.04,0.06,-0.02,0.08
11.806,0.02,-0.01,-0.01,0.02
11.816,0.03,-0.06,0.02,0.07
11.826,0.05,-0.08,0.04,0.10
11.836,0.05,-0.10,0.01,0.11
11.846,0.06,-0.09,-0.02,0.11
11.856,0.05,-0.05,-0.05,0.08
11.866,0.03,-0.04,-0.03,0.06
11.876,0.03,-0.01,-0.02,0.03
11.886,0.01,-0.02,-0.00,0.02
11.896,0.04,-0.04,-0.01,0.05
11.906,0.06,-0.05,0.02,0.08
11.916,0.08,-0.05,0.03,0.10
11.926,0.07,-0.06,0.04,0.10
11.936,0.07,-0.05,0.04,0.09
11.947,0.05,-0.03,0.01,0.06
11.956,0.02,-0.04,0.01,0.04
11.967,0.02,-0.04,0.01,0.05
11.977,0.04,-0.05,0.03,0.07
11.987,0.04,-0.05,0.05,0.09
11.997,0.07,-0.03,0.05,0.09
12.007,0.07,-0.01,0.03,0.07
12.017,0.06,-0.02,0.01,0.06
12.027,0.04,-0.02,-0.02,0.05
12.037,0.04,0.00,-0.01,0.05
12.047,0.03,-0.01,-0.03,0.04
12.057,0.04,-0.03,-0.01,0.05
12.067,0.05,-0.07,-0.02,0.09
12.077,0.05,-0.07,-0.01,0.09
12.087,0.05,-0.05,0.02,0.08
12.097,0.04,-0.05,0.01,0.07
12.107,0.02,-0.07,0.01,0.07
12.117,0.02,-0.03,0.04,0.05
12.127,0.05,0.03,0.05,0.08
12.137,0.05,0.07,0.02,0.09
12.148,0.04,0.08,-0.03,0.10
12.158,0.04,0.06,-0.07,0.11
12.168,0.05,0.03,-0.06,0.09
12.178,0.05,0.01,-0.05,0.07
12.188,0.03,-0.04,-0.01,0.05
12.198,0.01,-0.09,0.02,0.09
12.208,-0.02,-0.14,0.08,0.16
12.218,-0.00,-0.13,0.12,0.17
12.228,0.04,-0.07,0.11,0.14
12.238,0.07,-0.06,0.10,0.14
12.248,0.09,-0.04,0.08,0.13
12.258,0.08,-0.01,0.03,0.08
12.268,0.06,-0.03,0.02,0.07
12.278,0.07,-0.04,0.02,0.08
12.288,0.06,-0.04,0.03,0.08
12.298,0.06,-0.06,0.04,0.09
12.308,0.03,-0.03,0.03,0.05
12.319,0.03,-0.01,0.00,0.03
12.329,0.04,0.03,-0.00,0.05
12.339,0.06,0.04,0.01,0.07
12.349,0.07,0.03,0.02,0.08
12.359,0.07,0.01,0.03,0.07
12.369,0.07,0.00,0.03,0.08
12.379,0.08,-0.03,0.02,0.08
12.389,0.09,-0.05,0.02,0.11
12.399,0.08,-0.06,0.00,0.10
12.409,0.04,-0.04,0.03,0.07
12.419,0.05,-0.07,0.06,0.10
12.429,0.04,-0.09,0.05,0.11
12.439,0.04,-0.06,0.06,0.10
12.449,0.06,-0.01,0.04,0.07
12.459,0.07,-0.01,0.01,0.07
12.469,0.08,0.03,-0.01,0.09
12.479,0.09,0.02,-0.04,0.10
12.489,0.09,0.02,-0.03,0.09
12.500,0.07,-0.01,-0.01,0.08
12.510,0.05,-0.04,0.02,0.07
12.520,0.02,-0.04,0.06,0.08
12.530,0.01,-0.05,0.05,0.07
12.540,0.04,-0.05,0.05,0.09
12.550,0.05,-0.02,0.01,0.05
12.560,0.06,0.01,-0.01,0.06
12.570,0.04,-0.02,-0.02,0.05
12.580,0.03,-0.06,-0.03,0.07
12.590,0.01,-0.10,-0.03,0.10
12.600,0.02,-0.13,-0.02,0.13
12.610,0.03,-0.11,-0.04,0.12
12.620,0.07,-0.07,-0.02,0.10
12.630,0.06,-0.02,-0.01,0.06
12.640,0.04,0.02,-0.03,0.05
12.650,0.01,0.02,-0.03,0.04
12.660,-0.02,0.02,-0.03,0.05
12.670,-0.06,0.00,0.01,0.06
12.681,-0.02,0.01,0.01,0.03
12.691,0.01,0.03,0.01,0.03
12.701,0.06,0.03,0.01,0.07
12.711,0.08,0.03,-0.00,0.09
12.721,0.06,-0.02,-0.01,0.07
12.731,0.06,-0.07,0.01,0.09
12.741,0.03,-0.09,0.04,0.11
12.751,0.07,-0.09,0.04,0.12
12.761,0.10,-0.08,0.06,0.15
12.771,0.11,-0.07,0.03,0.13
12.781,0.09,-0.03,0.03,0.10
12.791,0.06,-0.01,0.02,0.07
12.801,0.04,-0.00,0.00,0.04
12.811,0.02,0.00,-0.01,0.02
12.821,0.01,-0.02,0.01,0.03
12.831,0.02,-0.03,0.06,0.07
12.841,0.04,-0.00,0.09,0.10
12.851,0.07,0.02,0.05,0.09
12.861,0.11,0.00,0.04,0.12
12.872,0.14,-0.01,0.01,0.14
12.881,0.15,-0.01,0.03,0.15
12.892,0.10,-0.01,0.02,0.11
12.902,0.06,-0.02,0.02,0.06
12.912,0.03,-0.04,0.01,0.05
12.922,0.02,-0.05,0.02,0.06
12.932,0.05,-0.03,0.04,0.07
12.942,0.09,-0.02,0.08,0.12
12.952,0.13,-0.03,0.09,0.16
12.962,0.12,-0.02,0.05,0.13
12.972,0.08,-0.02,-0.00,0.08
12.982,0.06,-0.03,-0.00,0.06
12.992,0.06,-0.05,0.02,0.08
13.002,0.07,-0.05,0.03,0.09
13.012,0.03,-0.05,0.03,0.07
13.022,0.04,-0.04,0.00,0.05
13.033,0.04,-0.01,-0.02,0.04
13.042,-0.00,0.02,-0.00,0.02
13.053,-0.03,0.01,0.01,0.04
13.063,-0.02,0.05,0.00,0.05
13.073,-0.03,0.03,-0.03,0.05
13.083,-0.01,-0.02,-0.02,0.04
13.093,-0.02,-0.04,-0.03,0.05
13.103,-0.01,-0.02,-0.02,0.03
13.113,-0.01,0.01,0.01,0.02
13.123,0.02,-0.01,0.03,0.04
13.133,0.01,-0.09,0.07,0.11
