time,ax,ay,az,atotal
1.197,0.13,-0.04,0.21,0.25
1.207,0.17,-0.02,0.13,0.22
1.217,0.19,0.00,0.07,0.20
1.227,0.24,0.04,0.08,0.25
1.237,0.31,0.05,0.04,0.31
1.247,0.30,0.07,-0.00,0.31
1.257,0.28,0.07,0.00,0.29
1.267,0.21,0.01,-0.02,0.21
1.277,0.06,-0.11,-0.07,0.14
1.287,-0.03,-0.24,-0.10,0.26
1.297,-0.11,-0.28,-0.09,0.31
1.307,-0.17,-0.12,-0.04,0.21
1.317,-0.14,0.08,-0.00,0.16
1.327,-0.10,0.21,-0.03,0.23
1.338,-0.08,0.26,-0.11,0.29
1.348,-0.09,0.22,-0.18,0.30
1.358,-0.13,0.11,-0.19,0.26
1.368,-0.17,-0.01,-0.16,0.23
1.378,-0.15,-0.12,-0.12,0.23
1.388,-0.11,-0.15,-0.12,0.22
1.398,-0.06,-0.12,-0.10,0.16
1.408,0.00,-0.07,-0.08,0.10
1.418,0.03,-0.03,-0.00,0.05
1.428,0.01,-0.01,0.03,0.03
1.438,-0.00,0.01,0.10,0.10
1.448,0.00,0.01,0.15,0.15
1.458,0.02,0.02,0.16,0.17
1.468,0.01,0.02,0.14,0.14
1.478,-0.03,-0.01,0.09,0.09
1.488,-0.05,-0.02,0.02,0.06
1.498,-0.08,-0.03,-0.02,0.08
1.508,-0.06,-0.04,-0.10,0.13
1.518,-0.07,-0.00,-0.16,0.18
1.529,-0.08,0.03,-0.17,0.19
1.539,-0.04,0.07,-0.12,0.15
1.549,0.03,0.09,-0.08,0.13
1.559,0.09,0.12,-0.11,0.18
1.569,0.10,0.10,-0.13,0.19
1.579,0.07,0.07,-0.12,0.15
1.589,0.02,0.06,-0.11,0.12
1.599,0.01,0.01,-0.08,0.08
1.609,0.00,-0.02,-0.06,0.06
1.619,0.02,-0.01,0.02,0.03
1.629,0.06,0.01,0.13,0.14
1.639,0.21,0.06,0.14,0.26
1.649,0.32,0.12,0.13,0.36
1.659,0.37,0.10,0.04,0.38
1.669,0.36,0.07,-0.08,0.38
1.679,0.29,0.01,-0.16,0.33
1.689,0.17,-0.03,-0.16,0.24
1.700,0.12,-0.07,-0.15,0.20
1.710,0.08,-0.08,-0.11,0.15
1.720,0.08,-0.04,-0.09,0.13
1.730,0.11,-0.02,-0.07,0.13
1.740,0.10,0.02,-0.04,0.11
1.750,0.06,0.03,-0.01,0.07
1.760,0.02,0.01,0.04,0.04
1.770,-0.03,-0.04,0.09,0.11
1.780,-0.05,-0.08,0.15,0.17
1.790,-0.04,-0.08,0.18,0.20
1.800,-0.00,-0.08,0.17,0.19
1.810,0.04,-0.06,0.16,0.18
1.820,0.06,-0.03,0.14,0.15
1.830,0.06,-0.04,0.11,0.13
1.840,0.07,-0.02,0.07,0.10
1.850,0.08,0.01,0.02,0.08
1.860,0.07,0.03,-0.06,0.09
1.871,0.07,0.03,-0.09,0.12
1.881,0.06,0.04,-0.11,0.14
1.891,0.04,0.01,-0.11,0.12
1.901,0.05,-0.02,-0.06,0.08
1.911,0.04,-0.04,-0.03,0.06
1.921,0.05,-0.03,0.01,0.06
1.931,0.10,-0.01,0.02,0.10
1.941,0.13,0.03,0.00,0.13
1.951,0.14,0.03,-0.01,0.15
1.961,0.16,-0.00,0.02,0.16
1.971,0.14,-0.03,0.07,0.16
1.981,0.15,-0.07,0.09,0.19
1.991,0.13,-0.08,0.10,0.18
2.001,0.05,-0.07,0.08,0.12
2.011,-0.03,-0.04,0.05,0.07
2.021,-0.08,-0.03,0.00,0.09
2.031,-0.14,-0.00,0.00,0.14
2.041,-0.15,0.03,0.01,0.15
2.051,-0.09,0.03,0.04,0.11
2.061,0.01,0.03,0.04,0.06
2.072,0.13,0.02,0.01,0.13
2.082,0.17,-0.01,-0.02,0.17
2.092,0.17,-0.04,-0.03,0.18
2.102,0.14,-0.06,-0.04,0.16
2.112,0.08,-0.07,-0.03,0.11
2.122,0.01,-0.08,-0.03,0.08
2.132,-0.03,-0.05,-0.02,0.07
2.142,-0.02,-0.02,0.02,0.03
2.152,0.03,0.03,0.06,0.07
2.162,0.12,0.06,0.09,0.16
2.172,0.17,0.06,0.06,0.18
2.182,0.20,0.03,0.03,0.20
2.192,0.17,-0.03,0.01,0.18
2.202,0.16,-0.10,0.01,0.19
2.213,0.16,-0.12,0.02,0.20
2.223,0.13,-0.11,0.04,0.18
2.233,0.09,-0.07,0.01,0.12
2.243,0.04,-0.02,0.04,0.06
2.253,0.00,0.01,0.05,0.05
2.263,-0.02,0.03,0.06,0.07
2.273,-0.03,0.01,0.06,0.06
2.283,-0.03,0.01,0.03,0.05
2.293,-0.00,0.01,-0.00,0.01
2.303,0.03,0.03,-0.06,0.08
2.313,0.05,0.03,-0.08,0.10
2.323,0.06,-0.00,-0.08,0.10
2.333,0.08,-0.03,-0.01,0.08
2.343,0.06,-0.07,0.07,0.12
2.353,0.08,-0.10,0.08,0.15
2.363,0.10,-0.08,0.05,0.14
2.373,0.10,-0.03,-0.02,0.11
2.383,0.09,0.04,-0.04,0.11
2.393,0.07,0.06,-0.05,0.11
2.403,0.05,0.05,-0.02,0.07
2.413,0.04,-0.00,0.04,0.06
2.423,0.04,-0.03,0.04,0.06
2.433,0.04,-0.04,0.02,0.06
2.443,0.05,-0.03,-0.00,0.05
2.454,0.05,-0.01,-0.04,0.07
2.464,0.05,0.01,-0.07,0.09
2.474,0.03,0.02,-0.07,0.08
2.485,0.02,0.03,-0.05,0.06
2.494,0.04,0.01,-0.00,0.04
2.504,0.06,-0.02,0.03,0.07
2.514,0.11,-0.02,0.02,0.11
2.524,0.10,0.00,-0.01,0.10
2.534,0.09,0.02,-0.01,0.09
2.544,0.09,0.01,0.01,0.09
2.554,0.09,-0.01,0.04,0.10
2.564,0.09,-0.01,0.02,0.09
2.574,0.06,-0.02,-0.02,0.07
2.585,0.02,-0.02,-0.05,0.06
2.595,0.00,-0.00,-0.05,0.05
2.605,-0.02,-0.00,-0.04,0.04
2.615,-0.05,0.00,-0.02,0.05
2.625,-0.02,0.01,-0.00,0.02
2.635,0.01,-0.00,0.03,0.03
2.645,0.07,-0.02,0.05,0.09
2.655,0.09,-0.03,0.03,0.10
2.665,0.10,-0.01,0.04,0.11
2.675,0.10,-0.02,0.04,0.11
2.685,0.08,-0.01,0.01,0.08
2.695,0.04,-0.00,-0.04,0.05
2.705,-0.01,-0.00,-0.05,0.05
2.715,-0.04,0.00,-0.03,0.05
2.725,-0.02,-0.01,-0.01,0.03
2.735,0.01,-0.01,0.02,0.02
2.745,0.07,-0.01,0.03,0.07
2.755,0.09,-0.02,0.01,0.09
2.766,0.12,-0.03,0.00,0.12
2.776,0.12,-0.02,-0.01,0.12
2.786,0.10,-0.01,-0.01,0.10
2.796,0.06,-0.02,-0.01,0.06
2.806,0.03,-0.01,0.03,0.04
2.816,0.02,0.00,-0.00,0.02
2.826,-0.01,0.03,-0.03,0.05
2.836,0.01,0.04,-0.02,0.05
2.846,0.02,0.02,0.01,0.03
2.856,0.04,0.01,0.02,0.05
2.866,0.09,-0.00,-0.01,0.09
2.876,0.14,-0.01,-0.03,0.14
2.886,0.13,-0.03,0.01,0.13
2.896,0.10,-0.03,0.03,0.11
2.906,0.07,-0.04,0.07,0.10
2.916,0.04,-0.04,0.07,0.09
2.926,0.03,-0.05,0.04,0.07
2.937,0.04,-0.04,0.05,0.07
2.947,0.07,0.00,0.02,0.07
2.957,0.07,0.02,0.02,0.08
2.967,0.07,0.01,0.00,0.07
2.977,0.06,-0.02,0.04,0.07
2.987,0.05,-0.03,0.07,0.09
2.997,0.04,-0.04,0.04,0.07
3.007,0.00,-0.03,-0.01,0.03
3.017,-0.03,-0.00,-0.03,0.04
3.027,0.00,-0.00,-0.01,0.01
3.037,0.06,-0.00,0.02,0.07
3.047,0.13,0.01,-0.00,0.13
3.057,0.15,0.01,-0.01,0.15
3.067,0.14,0.03,-0.03,0.14
3.077,0.11,0.04,-0.05,0.13
3.087,0.08,0.02,-0.04,0.09
3.097,0.06,-0.01,-0.04,0.07
3.107,0.04,-0.05,-0.03,0.07
3.118,0.03,-0.07,-0.01,0.07
3.127,0.02,-0.05,0.03,0.06
3.138,0.02,-0.03,0.07,0.08
3.148,0.04,-0.01,0.05,0.06
3.158,0.03,0.04,-0.01,0.05
3.168,0.01,0.06,-0.03,0.07
3.178,-0.01,0.05,-0.05,0.08
3.188,-0.02,0.02,-0.09,0.09
3.198,-0.07,0.01,-0.11,0.13
3.208,-0.05,-0.02,-0.06,0.08
3.218,0.01,-0.02,-0.00,0.03
3.228,0.06,-0.01,0.02,0.07
3.238,0.08,-0.01,0.00,0.08
3.248,0.08,0.01,-0.02,0.08
3.258,0.05,0.01,-0.01,0.05
3.269,0.03,0.01,-0.02,0.04
3.278,0.03,-0.00,-0.01,0.03
3.289,0.03,-0.02,0.03,0.04
3.298,0.06,-0.00,0.01,0.06
3.309,0.05,0.01,-0.01,0.06
3.319,0.06,0.02,-0.02,0.07
3.329,0.06,-0.00,-0.01,0.06
3.339,0.07,-0.03,0.03,0.08
3.349,0.09,-0.02,0.03,0.10
3.359,0.09,-0.01,0.03,0.09
3.369,0.09,0.00,0.02,0.10
3.379,0.09,0.02,-0.05,0.11
3.389,0.12,-0.01,-0.05,0.13
3.399,0.12,-0.01,-0.04,0.12
3.409,0.09,0.00,-0.04,0.10
3.419,0.10,-0.01,0.01,0.10
3.429,0.12,-0.02,0.05,0.14
3.439,0.13,-0.03,0.11,0.17
3.449,0.11,-0.03,0.14,0.18
3.459,0.08,-0.05,0.12,0.15
3.469,0.03,-0.06,0.09,0.12
3.480,-0.03,-0.07,0.07,0.10
3.490,-0.05,-0.06,0.05,0.10
3.500,-0.05,-0.05,0.04,0.08
3.510,-0.04,-0.03,0.04,0.07
3.520,-0.02,-0.03,0.03,0.04
3.530,0.02,-0.02,-0.02,0.04
3.540,0.02,-0.00,-0.07,0.07
3.550,-0.02,0.00,-0.08,0.08
3.560,-0.03,0.01,-0.07,0.07
3.570,-0.04,0.01,-0.07,0.08
3.580,-0.05,0.00,-0.03,0.06
3.590,-0.00,0.02,-0.00,0.02
3.600,0.04,0.01,-0.00,0.04
3.610,0.07,0.00,-0.03,0.08
3.620,0.07,0.01,-0.03,0.08
3.630,0.06,0.00,-0.01,0.06
3.640,0.03,-0.02,0.06,0.07
3.651,0.05,-0.05,0.10,0.12
3.660,0.09,-0.06,0.10,0.14
3.671,0.10,-0.05,0.09,0.14
3.681,0.12,-0.03,0.07,0.14
3.691,0.11,-0.02,0.05,0.12
3.701,0.10,-0.02,0.02,0.11
3.711,0.09,-0.01,-0.02,0.09
3.721,0.10,0.01,-0.08,0.13
3.731,0.10,0.03,-0.09,0.14
3.741,0.08,0.05,-0.10,0.14
3.751,0.04,0.04,-0.07,0.09
3.761,0.00,0.02,0.00,0.02
3.771,0.02,-0.01,0.04,0.05
3.781,0.04,-0.04,0.05,0.07
3.791,0.05,-0.03,0.03,0.06
3.801,0.03,-0.03,0.00,0.04
3.811,0.00,-0.01,-0.03,0.03
3.822,0.00,0.02,-0.02,0.03
3.831,-0.00,0.05,-0.03,0.06
3.842,0.02,0.05,-0.02,0.06
3.852,0.02,0.03,-0.03,0.05
3.862,0.02,0.00,-0.00,0.02
3.872,0.02,-0.03,0.02,0.04
3.882,0.04,-0.05,0.03,0.07
3.892,0.05,-0.02,-0.01,0.05
3.902,0.07,-0.01,-0.02,0.07
3.912,0.05,0.00,-0.02,0.06
3.922,0.03,0.02,0.01,0.03
3.932,0.02,-0.01,0.05,0.05
3.942,0.05,-0.01,0.06,0.08
3.952,0.08,-0.00,0.03,0.08
3.962,0.10,0.02,0.00,0.11
3.972,0.13,0.03,-0.02,0.13
3.982,0.11,0.01,-0.05,0.12
3.992,0.04,-0.02,-0.00,0.04
4.002,-0.02,-0.06,0.04,0.07
4.013,-0.04,-0.08,0.09,0.13
4.023,-0.02,-0.07,0.07,0.10
4.033,-0.01,-0.04,0.02,0.04
4.043,0.03,0.01,-0.01,0.03
4.053,0.04,0.03,-0.01,0.05
4.063,0.05,0.02,-0.02,0.05
4.073,0.03,0.02,-0.01,0.04
4.083,0.02,-0.00,0.01,0.02
4.093,0.02,-0.03,0.06,0.07
4.103,0.03,-0.02,0.06,0.07
4.113,0.05,-0.02,0.01,0.06
4.123,0.05,-0.03,-0.00,0.05
4.133,0.04,-0.02,-0.01,0.05
4.143,0.06,-0.01,0.03,0.06
4.153,0.06,0.01,0.00,0.06
4.163,0.05,0.03,-0.01,0.06
4.173,0.05,0.05,-0.03,0.07
4.183,0.03,0.02,-0.04,0.06
4.193,-0.02,0.01,-0.03,0.04
4.204,-0.06,-0.02,0.01,0.07
4.214,-0.07,-0.04,0.08,0.11
4.224,-0.04,-0.05,0.07,0.10
4.234,0.02,-0.06,0.09,0.11
4.244,0.11,-0.05,0.08,0.15
4.254,0.16,-0.01,0.07,0.18
4.264,0.18,-0.02,0.01,0.19
4.274,0.17,-0.01,-0.02,0.17
4.284,0.11,-0.00,-0.08,0.13
4.294,0.04,-0.00,-0.06,0.07
4.304,0.00,-0.01,-0.04,0.04
4.314,-0.04,-0.03,0.00,0.05
4.324,-0.01,-0.02,0.01,0.03
4.334,0.00,-0.00,0.02,0.02
4.344,-0.00,0.02,-0.00,0.02
4.354,-0.03,0.05,-0.01,0.06
4.364,-0.04,0.03,0.01,0.05
4.375,-0.03,-0.00,0.04,0.05
4.385,-0.00,-0.05,0.06,0.08
4.395,0.04,-0.06,0.09,0.11
4.405,0.09,-0.05,0.11,0.15
4.415,0.12,-0.04,0.11,0.17
4.425,0.13,-0.02,0.05,0.14
4.435,0.06,-0.01,0.00,0.06
4.445,0.01,0.01,-0.01,0.02
4.455,0.00,-0.01,0.02,0.02
4.465,-0.03,-0.03,0.00,0.04
4.475,-0.05,-0.04,-0.02,0.06
4.485,-0.03,-0.04,0.02,0.05
4.495,0.02,0.01,0.01,0.02
4.505,0.07,0.03,-0.05,0.09
4.515,0.08,0.07,-0.08,0.13
4.525,0.04,0.08,-0.08,0.12
4.536,0.01,0.03,-0.04,0.05
4.546,-0.00,-0.05,0.03,0.06
4.556,0.00,-0.10,0.07,0.12
4.566,0.04,-0.10,0.07,0.13
4.576,0.09,-0.05,0.06,0.12
4.586,0.10,0.00,0.03,0.10
4.596,0.08,0.03,0.03,0.09
4.606,0.08,0.03,0.01,0.09
4.616,0.08,0.02,-0.00,0.08
4.626,0.07,-0.00,-0.01,0.07
4.636,0.06,-0.03,-0.02,0.07
4.646,0.06,-0.05,-0.01,0.08
4.656,0.03,-0.05,0.02,0.06
4.666,0.04,-0.04,0.05,0.07
4.676,0.05,-0.01,0.07,0.09
4.686,0.05,0.02,0.03,0.06
4.696,0.05,0.02,-0.03,0.06
4.707,0.00,0.03,-0.05,0.05
4.716,-0.01,0.01,-0.05,0.05
4.726,0.00,-0.00,-0.03,0.03
4.737,0.03,-0.03,-0.01,0.04
4.747,0.06,-0.04,0.01,0.07
4.757,0.05,-0.04,0.01,0.07
4.767,0.06,-0.03,0.01,0.07
4.777,0.06,0.00,0.01,0.06
4.787,0.03,0.02,-0.02,0.04
4.797,0.02,-0.00,-0.01,0.02
4.807,0.02,-0.02,0.02,0.03
4.817,0.02,-0.02,0.01,0.03
4.827,0.02,-0.01,-0.01,0.03
4.837,0.04,0.01,-0.05,0.07
4.847,0.05,0.02,-0.03,0.06
4.857,0.04,0.02,-0.00,0.04
4.867,0.02,-0.00,0.01,0.03
4.877,0.01,-0.02,-0.01,0.02
4.887,-0.01,-0.01,-0.02,0.03
4.897,-0.04,-0.01,-0.02,0.05
4.907,-0.03,-0.00,0.00,0.03
4.918,0.00,-0.00,0.03,0.03
4.928,0.01,0.01,0.03,0.04
4.938,0.00,0.02,-0.01,0.02
4.948,-0.02,0.03,-0.04,0.05
4.958,-0.03,0.00,-0.06,0.07
4.968,0.00,-0.01,-0.05,0.05
4.978,0.00,-0.00,-0.06,0.06
4.988,0.03,-0.01,-0.01,0.03
4.998,0.06,-0.01,0.02,0.07
5.008,0.07,0.01,0.01,0.07
5.018,0.06,0.01,0.01,0.06
5.028,0.02,-0.00,0.03,0.04
5.038,0.01,0.00,0.03,0.03
5.048,0.01,-0.00,0.00,0.01
5.058,0.02,0.00,-0.02,0.03
5.068,0.04,0.00,-0.01,0.05
5.079,0.05,-0.01,0.03,0.05
5.089,0.07,-0.02,0.06,0.10
5.099,0.07,-0.05,0.08,0.12
5.109,0.05,-0.07,0.06,0.10
5.119,0.03,-0.05,0.04,0.07
5.129,0.05,-0.01,0.02,0.05
5.139,0.06,0.02,0.01,0.06
5.149,0.05,0.01,0.02,0.05
5.159,0.03,-0.00,0.01,0.03
5.169,0.02,-0.02,0.02,0.04
5.179,0.00,-0.02,0.03,0.04
5.189,0.01,-0.01,0.05,0.05
5.199,0.01,-0.01,0.03,0.04
5.209,0.02,-0.01,0.01,0.03
5.219,0.04,-0.01,0.02,0.04
5.229,0.04,-0.00,0.01,0.04
5.239,0.03,0.02,0.00,0.04
5.250,0.02,0.02,-0.01,0.03
5.260,0.02,0.01,0.00,0.02
5.270,0.01,-0.01,0.01,0.02
5.280,-0.01,-0.02,0.02,0.03
5.290,-0.04,-0.03,0.04,0.07
5.300,-0.04,-0.04,0.04,0.07
5.310,-0.02,-0.02,0.03,0.04
5.320,0.01,0.01,0.02,0.02
5.330,0.03,0.03,0.00,0.04
5.340,0.02,0.04,-0.03,0.05
5.350,-0.02,0.02,-0.06,0.07
5.360,-0.03,-0.01,-0.07,0.08
5.370,-0.05,-0.02,-0.05,0.07
5.380,-0.02,-0.01,-0.01,0.03
5.390,0.01,-0.01,0.02,0.02
5.400,0.02,0.02,-0.00,0.03
5.410,0.05,0.02,-0.04,0.07
5.420,0.05,0.04,-0.03,0.07
5.430,0.05,0.03,-0.01,0.06
5.441,0.04,0.00,-0.03,0.05
5.451,0.01,-0.02,0.01,0.03
5.461,0.01,-0.04,0.04,0.05
5.471,0.03,-0.03,0.06,0.08
5.481,0.05,-0.01,0.07,0.09
5.491,0.06,-0.00,0.05,0.08
5.501,0.06,-0.00,0.02,0.07
5.511,0.07,-0.02,0.00,0.07
5.521,0.06,-0.03,-0.03,0.08
5.531,0.04,-0.01,-0.06,0.07
5.541,-0.01,0.02,-0.00,0.02
5.551,-0.02,-0.00,0.05,0.06
5.561,-0.03,-0.01,0.05,0.06
5.571,-0.04,-0.01,0.04,0.05
5.581,-0.03,0.00,0.01,0.03
5.591,0.00,0.03,-0.05,0.06
5.602,0.06,0.03,-0.07,0.10
5.611,0.07,0.02,-0.06,0.09
5.622,0.04,0.01,-0.01,0.04
5.632,0.02,-0.00,0.05,0.06
5.642,0.02,-0.03,0.05,0.06
5.652,0.03,-0.03,0.02,0.04
5.662,0.00,-0.03,-0.02,0.04
5.672,-0.00,-0.02,-0.04,0.05
5.682,0.01,-0.01,0.01,0.02
5.692,0.02,-0.02,0.03,0.04
5.702,0.04,-0.01,0.01,0.05
5.712,0.03,0.02,-0.04,0.05
5.722,0.02,0.03,-0.05,0.06
5.732,0.02,0.01,-0.00,0.02
5.742,0.01,-0.01,0.05,0.06
5.752,-0.00,-0.01,0.06,0.06
5.763,0.01,-0.01,0.05,0.05
5.773,0.04,0.01,0.01,0.05
5.783,0.04,0.02,-0.04,0.06
5.793,0.04,0.04,-0.07,0.09
5.803,0.02,0.02,-0.07,0.07
5.813,-0.01,-0.01,-0.06,0.06
5.823,-0.02,-0.03,-0.01,0.04
5.833,0.02,-0.04,0.04,0.06
5.843,0.05,-0.04,0.05,0.08
5.853,0.07,-0.03,0.02,0.08
5.863,0.08,-0.02,0.01,0.08
5.873,0.07,-0.01,0.02,0.07
5.883,0.06,-0.02,0.01,0.06
5.893,0.03,-0.01,-0.00,0.03
5.903,0.01,-0.00,-0.00,0.01
5.913,0.00,0.00,-0.02,0.02
5.923,-0.02,0.01,-0.03,0.03
5.933,0.01,0.00,-0.01,0.02
5.943,0.02,-0.01,-0.03,0.04
5.954,0.00,-0.00,-0.04,0.04
5.963,-0.02,-0.00,-0.03,0.03
5.974,-0.03,-0.01,-0.01,0.03
5.984,-0.03,-0.00,-0.01,0.03
5.994,-0.04,0.00,-0.01,0.05
6.004,-0.04,0.01,0.02,0.05
6.014,-0.05,0.02,0.03,0.06
6.024,-0.04,0.03,0.02,0.05
6.034,-0.01,0.01,0.03,0.03
6.044,0.00,-0.00,0.02,0.02
6.054,0.02,-0.02,0.01,0.03
6.064,0.06,-0.04,0.03,0.07
6.074,0.08,-0.05,0.01,0.09
6.084,0.07,-0.03,-0.00,0.08
6.094,0.05,0.00,-0.00,0.05
6.104,0.02,0.02,0.02,0.04
6.114,0.02,0.01,-0.00,0.02
6.124,-0.01,0.02,-0.02,0.03
6.135,-0.02,0.02,-0.02,0.03
6.144,0.01,0.00,-0.01,0.01
6.155,0.03,-0.01,0.05,0.06
6.165,0.06,-0.01,0.03,0.07
6.175,0.05,0.00,0.01,0.05
6.185,0.07,0.01,0.02,0.07
6.195,0.07,-0.02,0.03,0.08
6.205,0.06,-0.02,0.03,0.08
6.215,0.03,-0.04,0.01,0.05
6.225,0.03,-0.04,0.02,0.05
6.235,0.03,-0.03,0.05,0.06
6.245,0.05,0.00,0.03,0.06
6.255,0.03,0.01,0.02,0.04
6.265,0.02,0.01,0.03,0.04
6.275,0.01,0.01,0.03,0.04
6.285,0.00,-0.02,0.03,0.03
6.295,-0.01,-0.01,0.00,0.02
6.305,-0.01,-0.01,-0.02,0.03
6.315,0.02,0.00,-0.02,0.03
6.325,0.03,0.02,-0.02,0.04
6.336,0.03,0.01,-0.02,0.04
6.346,0.03,0.01,-0.02,0.04
6.356,0.02,0.00,-0.02,0.03
6.366,0.03,-0.02,-0.03,0.05
6.376,0.02,-0.00,-0.02,0.03
6.386,0.04,0.00,0.00,0.04
6.396,0.05,0.01,0.02,0.06
6.406,0.07,0.01,0.04,0.08
6.416,0.06,0.02,0.00,0.07
6.426,0.02,0.01,-0.01,0.03
6.436,-0.01,0.01,-0.03,0.04
6.446,-0.04,0.01,-0.04,0.06
6.456,-0.03,-0.01,-0.02,0.04
6.466,-0.01,0.00,-0.01,0.01
6.476,-0.01,0.02,-0.05,0.06
6.486,0.00,0.04,-0.06,0.07
6.496,0.01,0.03,-0.02,0.04
6.507,0.00,0.02,-0.00,0.02
6.517,0.01,0.02,0.00,0.02
6.527,0.00,-0.02,0.00,0.02
6.537,0.00,-0.03,0.04,0.05
6.547,0.01,-0.02,0.02,0.03
6.557,0.00,-0.01,0.00,0.01
6.567,0.01,0.01,0.01,0.02
6.577,0.02,0.03,0.00,0.03
6.587,0.03,0.02,-0.02,0.04
