time,ax,ay,az,atotal
6.588,0.00,-0.01,0.03,0.03
6.598,-0.00,-0.01,0.00,0.01
6.608,-0.00,-0.00,-0.02,0.02
6.618,-0.02,-0.02,-0.01,0.03
6.628,-0.01,-0.02,0.02,0.02
6.638,-0.01,0.01,0.06,0.06
6.648,0.02,0.05,0.10,0.11
6.658,0.04,0.09,0.08,0.13
6.668,0.03,0.11,-0.02,0.12
6.678,0.02,0.12,-0.04,0.13
6.688,0.00,0.08,-0.05,0.09
6.698,-0.01,0.02,-0.03,0.04
6.709,-0.03,-0.05,0.04,0.07
6.719,-0.03,-0.12,0.03,0.13
6.729,-0.02,-0.15,0.04,0.15
6.739,-0.01,-0.14,0.04,0.15
6.749,-0.02,-0.09,0.08,0.12
6.759,-0.04,-0.04,0.07,0.09
6.769,-0.04,-0.01,0.07,0.08
6.779,-0.01,0.02,0.06,0.07
6.789,-0.01,0.01,0.02,0.03
6.799,0.01,0.01,-0.00,0.01
6.809,0.00,0.01,-0.00,0.01
6.819,0.02,0.01,0.01,0.02
6.829,0.01,0.02,0.03,0.04
6.839,0.01,0.05,0.02,0.05
6.849,0.02,0.07,0.01,0.07
6.859,0.02,0.09,-0.01,0.09
6.869,0.04,0.06,-0.01,0.07
6.879,0.05,0.03,-0.01,0.06
6.889,0.06,-0.01,0.02,0.06
6.900,0.05,-0.03,0.03,0.07
6.910,0.04,-0.04,0.04,0.07
6.920,0.01,-0.04,0.04,0.06
6.930,-0.01,-0.03,0.00,0.03
6.940,-0.02,-0.03,-0.01,0.03
6.950,-0.02,-0.02,-0.03,0.04
6.960,-0.03,-0.02,0.01,0.04
6.970,-0.04,-0.01,0.02,0.04
6.980,-0.03,-0.02,0.04,0.05
6.990,-0.00,-0.03,0.06,0.07
7.000,-0.01,-0.04,0.07,0.08
7.010,-0.03,-0.04,0.05,0.07
7.020,-0.03,-0.03,0.04,0.06
7.030,-0.03,-0.02,0.03,0.05
7.040,-0.01,0.01,0.02,0.02
7.051,-0.02,0.01,0.02,0.03
7.060,-0.01,0.02,0.04,0.04
7.071,-0.01,0.06,0.03,0.06
7.080,-0.01,0.04,0.04,0.06
7.091,0.01,0.04,0.04,0.05
7.101,-0.01,0.03,0.04,0.05
7.111,-0.02,0.02,-0.00,0.03
7.121,-0.02,0.01,-0.01,0.03
7.131,-0.00,-0.01,-0.01,0.02
7.141,0.00,0.01,-0.03,0.04
7.151,0.01,-0.00,-0.02,0.02
7.161,0.02,-0.01,-0.00,0.02
7.171,0.03,-0.03,0.00,0.04
7.181,0.03,-0.03,0.04,0.06
7.191,0.02,-0.03,0.04,0.06
7.201,-0.00,-0.03,0.05,0.06
7.211,-0.01,-0.03,0.06,0.07
7.221,-0.00,-0.02,0.03,0.03
7.232,0.00,-0.01,0.00,0.01
7.242,0.01,0.00,0.00,0.01
7.252,0.01,0.01,-0.00,0.01
7.262,0.01,0.01,0.03,0.03
7.272,0.01,0.01,0.03,0.04
7.282,-0.00,0.01,0.00,0.01
7.292,-0.01,0.00,0.04,0.04
7.302,-0.01,0.01,0.04,0.04
7.312,-0.04,-0.00,0.00,0.04
7.322,-0.03,-0.01,0.00,0.03
7.332,-0.02,-0.02,0.01,0.03
7.342,-0.01,-0.02,0.02,0.03
7.352,-0.00,-0.04,0.05,0.06
7.362,-0.00,-0.02,0.07,0.07
7.372,0.04,0.02,0.10,0.11
7.382,0.05,0.06,0.07,0.11
7.392,0.04,0.09,-0.02,0.10
7.403,0.01,0.09,-0.08,0.12
7.413,0.00,0.05,-0.07,0.08
7.423,-0.02,0.00,-0.03,0.04
7.433,-0.03,-0.04,0.02,0.05
7.443,-0.05,-0.07,0.06,0.10
7.453,-0.04,-0.10,0.07,0.13
7.463,-0.03,-0.10,0.05,0.12
7.473,-0.04,-0.09,0.05,0.11
7.483,-0.02,-0.05,0.05,0.07
7.493,-0.01,-0.00,0.05,0.05
7.503,-0.01,0.01,0.04,0.05
7.513,-0.00,0.02,0.03,0.04
7.523,-0.01,0.02,0.01,0.02
7.533,0.01,0.00,0.01,0.01
7.543,0.00,0.00,0.01,0.01
7.553,0.01,0.02,0.02,0.03
7.563,-0.00,0.02,0.02,0.03
7.574,0.01,0.03,-0.00,0.03
7.584,0.01,0.05,0.00,0.05
7.594,0.04,0.05,-0.01,0.07
7.604,0.03,0.02,-0.01,0.04
7.614,0.04,0.01,0.00,0.04
7.624,0.02,0.00,0.04,0.05
7.634,0.02,-0.02,0.02,0.03
7.644,0.02,-0.01,0.04,0.04
7.654,0.01,-0.00,0.03,0.03
7.664,0.00,-0.00,-0.00,0.00
7.674,-0.01,-0.00,-0.00,0.01
7.684,-0.00,-0.01,-0.01,0.02
7.694,-0.01,-0.02,0.01,0.03
7.704,-0.02,-0.03,0.04,0.05
7.714,-0.02,-0.05,0.04,0.07
7.724,-0.02,-0.06,0.05,0.09
7.734,-0.02,-0.06,0.07,0.10
7.744,-0.01,-0.05,0.07,0.09
7.755,-0.01,-0.04,0.04,0.06
7.765,0.01,-0.00,0.03,0.03
7.775,0.01,0.01,-0.00,0.02
7.785,-0.01,0.02,0.00,0.02
7.795,-0.03,0.01,0.01,0.03
7.805,-0.02,0.00,-0.01,0.02
7.815,-0.03,-0.02,0.01,0.04
7.825,-0.02,-0.03,0.04,0.05
7.835,0.01,-0.01,0.04,0.04
7.845,0.01,-0.03,0.04,0.05
7.855,0.01,-0.03,0.03,0.04
7.865,0.02,-0.01,0.02,0.03
7.875,0.00,-0.01,0.04,0.04
7.885,0.00,0.01,0.01,0.02
7.895,-0.01,0.04,0.01,0.04
7.905,-0.01,0.03,0.04,0.05
7.916,0.00,0.01,0.03,0.03
7.925,0.02,-0.01,0.05,0.05
7.936,0.02,-0.03,0.05,0.06
7.946,0.01,-0.04,0.05,0.06
7.956,0.01,-0.03,0.02,0.03
7.966,0.01,-0.01,-0.00,0.01
7.976,0.00,0.01,0.01,0.01
7.986,-0.00,0.02,0.02,0.03
7.996,-0.02,0.01,0.01,0.02
8.006,-0.02,-0.00,0.03,0.04
8.016,-0.02,0.00,0.05,0.05
8.026,-0.02,-0.00,0.04,0.05
8.036,-0.03,-0.00,0.02,0.04
8.046,-0.03,-0.02,0.01,0.04
8.056,-0.02,-0.01,0.01,0.02
8.066,0.00,-0.02,0.02,0.03
8.076,0.02,-0.02,0.03,0.05
8.087,0.04,-0.01,0.04,0.06
8.096,0.04,0.03,0.06,0.08
8.106,0.06,0.05,0.04,0.09
8.117,0.06,0.09,-0.03,0.11
8.127,0.03,0.08,-0.06,0.11
8.137,0.00,0.05,-0.04,0.06
8.147,-0.04,-0.00,-0.00,0.04
8.157,-0.04,-0.07,0.04,0.09
8.167,-0.04,-0.12,0.07,0.15
8.177,-0.03,-0.13,0.05,0.14
8.187,-0.03,-0.12,0.05,0.13
8.197,-0.02,-0.07,0.05,0.09
8.207,-0.03,-0.03,0.05,0.06
8.217,-0.02,-0.02,0.06,0.07
8.227,-0.02,0.02,0.07,0.07
8.237,0.02,0.02,0.04,0.05
8.247,0.01,0.02,0.01,0.02
8.257,0.01,0.01,-0.01,0.02
8.267,0.00,0.01,0.00,0.01
8.277,0.00,0.02,-0.00,0.02
8.288,-0.01,0.03,0.01,0.03
8.298,0.01,0.05,0.00,0.05
8.308,-0.01,0.07,-0.01,0.07
8.318,0.01,0.06,-0.01,0.06
8.328,0.01,0.03,-0.00,0.03
8.338,0.00,-0.02,0.01,0.02
8.348,-0.01,-0.04,0.04,0.05
8.358,-0.01,-0.06,0.04,0.07
8.368,-0.01,-0.03,0.06,0.07
8.378,-0.00,-0.02,0.04,0.04
8.388,0.02,0.00,0.02,0.03
8.398,0.00,0.01,0.01,0.01
8.408,0.02,0.00,-0.01,0.03
8.418,-0.00,-0.01,0.01,0.02
8.428,-0.01,-0.05,0.03,0.06
8.438,-0.02,-0.07,0.03,0.08
8.448,-0.03,-0.09,0.05,0.11
8.458,-0.01,-0.07,0.05,0.09
8.469,-0.01,-0.04,0.05,0.07
8.479,0.00,0.00,0.04,0.04
8.489,0.01,0.04,0.02,0.04
8.499,0.00,0.05,-0.00,0.05
8.509,-0.01,0.04,0.01,0.04
8.519,-0.01,0.03,0.02,0.03
8.529,-0.01,0.01,0.03,0.04
8.539,-0.03,0.00,0.03,0.04
8.549,0.00,0.01,0.03,0.03
8.559,-0.01,0.01,0.03,0.03
8.569,-0.01,0.01,0.02,0.02
8.579,0.00,0.01,0.02,0.02
8.589,-0.00,-0.00,0.00,0.01
8.599,-0.01,-0.01,0.01,0.02
8.609,-0.00,0.00,0.02,0.02
8.620,-0.01,-0.02,0.02,0.03
8.629,-0.00,-0.03,0.03,0.04
8.640,-0.01,-0.02,0.02,0.03
8.650,-0.01,-0.03,0.01,0.03
8.660,0.01,-0.03,0.02,0.04
8.670,0.01,-0.03,0.04,0.06
8.680,0.02,-0.01,0.05,0.06
8.690,0.03,-0.03,0.04,0.06
8.700,0.02,-0.01,0.00,0.02
8.710,0.00,-0.03,-0.01,0.03
8.720,-0.01,-0.02,-0.01,0.03
8.730,-0.02,0.00,-0.01,0.02
8.740,-0.02,0.01,0.00,0.02
8.750,-0.02,0.02,0.03,0.04
8.760,-0.02,0.03,0.04,0.05
8.770,-0.02,0.03,0.06,0.07
8.780,-0.03,0.04,0.06,0.08
8.790,-0.03,0.03,0.02,0.05
8.801,-0.00,-0.01,0.01,0.02
8.810,0.02,-0.04,0.01,0.05
8.821,0.02,-0.06,0.02,0.06
8.831,0.04,-0.05,0.04,0.07
8.841,0.02,-0.03,0.06,0.07
8.851,0.03,0.01,0.08,0.09
8.861,0.04,0.06,0.06,0.10
8.871,0.04,0.11,-0.02,0.12
8.881,0.02,0.10,-0.08,0.13
8.891,0.00,0.06,-0.07,0.09
8.901,-0.03,0.00,-0.02,0.04
8.911,-0.03,-0.05,0.04,0.07
8.921,-0.04,-0.11,0.08,0.14
8.931,-0.04,-0.12,0.09,0.15
8.941,-0.05,-0.12,0.06,0.14
8.952,-0.05,-0.07,0.05,0.10
8.961,-0.04,-0.03,0.06,0.08
8.971,-0.05,0.00,0.04,0.07
8.982,-0.03,0.02,0.03,0.05
8.991,-0.01,0.04,0.03,0.05
9.002,0.02,0.02,0.02,0.03
9.012,0.02,0.00,0.02,0.03
9.022,0.04,0.00,0.01,0.04
9.032,0.02,0.02,0.02,0.03
9.042,0.01,0.02,0.03,0.04
9.052,0.01,0.03,0.00,0.03
9.062,0.02,0.04,-0.01,0.04
9.072,0.01,0.03,-0.04,0.04
9.082,0.01,0.02,-0.02,0.03
9.092,0.02,0.03,0.00,0.04
9.102,0.03,-0.00,0.02,0.04
9.112,0.03,-0.02,0.05,0.06
9.122,0.03,-0.01,0.06,0.07
9.132,0.01,-0.03,0.06,0.07
9.142,0.02,-0.01,0.03,0.04
9.152,0.01,-0.00,0.02,0.02
9.163,-0.00,0.01,-0.01,0.01
9.172,-0.00,0.01,-0.00,0.01
9.183,-0.02,-0.00,0.01,0.03
9.193,-0.01,-0.03,0.03,0.04
9.203,-0.03,-0.06,0.04,0.08
9.213,-0.04,-0.05,0.04,0.07
9.223,-0.03,-0.03,0.04,0.06
9.233,-0.04,-0.02,0.05,0.07
9.243,-0.03,0.01,0.01,0.03
9.253,-0.02,0.01,-0.00,0.03
9.263,0.00,0.02,0.00,0.02
9.273,0.01,0.02,0.01,0.03
9.283,0.01,0.00,0.04,0.04
9.293,0.02,-0.00,0.05,0.05
9.303,-0.00,-0.00,0.05,0.05
9.313,0.01,-0.01,0.06,0.06
9.323,-0.00,0.00,0.01,0.02
9.333,0.00,0.01,0.00,0.01
9.344,-0.01,0.02,-0.02,0.03
9.353,-0.01,0.00,-0.02,0.02
9.364,-0.00,0.01,-0.00,0.01
9.374,0.02,-0.01,0.02,0.03
9.384,0.01,-0.01,0.04,0.04
9.394,0.02,-0.00,0.05,0.05
9.404,0.00,0.00,0.07,0.07
9.414,-0.02,-0.02,0.03,0.03
9.424,-0.01,-0.01,0.00,0.01
9.434,0.00,0.00,0.00,0.01
9.444,-0.01,0.01,-0.00,0.02
9.454,0.00,0.00,0.01,0.01
9.464,0.01,-0.02,0.05,0.05
9.474,0.02,-0.02,0.07,0.08
9.484,0.02,-0.03,0.08,0.09
9.494,0.02,-0.03,0.05,0.07
9.504,0.02,-0.01,0.01,0.02
9.515,-0.02,-0.00,-0.02,0.03
9.525,-0.03,-0.01,-0.02,0.03
9.535,-0.01,0.02,0.00,0.02
9.545,-0.01,0.01,0.02,0.02
9.555,-0.01,-0.01,0.05,0.05
9.565,-0.02,0.01,0.07,0.08
9.575,-0.02,0.01,0.06,0.06
9.585,-0.02,-0.00,0.04,0.04
9.595,-0.01,-0.01,0.02,0.03
9.605,-0.02,-0.02,-0.01,0.03
9.615,-0.01,-0.03,-0.00,0.03
9.625,-0.00,-0.01,0.02,0.02
9.635,0.02,0.02,0.05,0.06
9.645,0.03,0.07,0.06,0.09
9.655,0.05,0.09,0.03,0.11
9.665,0.03,0.09,-0.03,0.10
9.675,0.02,0.06,-0.04,0.08
9.686,-0.01,0.00,-0.03,0.03
9.696,-0.04,-0.03,-0.01,0.05
9.706,-0.04,-0.07,0.04,0.09
9.716,-0.04,-0.13,0.06,0.15
9.726,-0.03,-0.12,0.06,0.14
9.736,-0.01,-0.08,0.07,0.11
9.746,-0.01,-0.05,0.06,0.08
9.756,-0.02,-0.02,0.03,0.04
9.766,-0.03,-0.00,0.03,0.04
9.776,-0.02,0.01,0.02,0.03
9.786,0.00,0.01,0.01,0.02
9.796,0.01,-0.00,0.01,0.02
9.806,0.01,-0.00,0.01,0.02
9.816,0.02,0.00,0.04,0.04
9.826,0.03,0.03,0.03,0.05
9.836,0.03,0.06,0.03,0.07
9.846,0.04,0.06,-0.00,0.07
9.856,0.02,0.06,-0.05,0.07
9.867,0.01,0.05,-0.06,0.08
9.876,0.01,0.02,-0.04,0.05
9.887,0.01,-0.00,0.00,0.01
9.897,0.00,-0.02,0.04,0.05
9.907,-0.00,-0.03,0.07,0.08
9.917,-0.01,-0.02,0.07,0.08
9.927,-0.02,-0.01,0.04,0.05
9.937,-0.03,0.01,-0.00,0.03
9.947,-0.03,0.00,-0.00,0.03
9.957,-0.02,0.02,-0.01,0.03
9.967,-0.03,0.00,0.01,0.03
9.977,-0.01,-0.03,0.03,0.04
9.987,-0.01,-0.06,0.04,0.07
9.997,-0.00,-0.07,0.06,0.10
10.007,0.01,-0.06,0.07,0.09
10.018,0.04,-0.04,0.08,0.09
10.027,0.03,-0.02,0.04,0.05
10.038,0.02,-0.01,0.02,0.03
10.048,0.02,0.01,0.02,0.03
10.058,0.00,0.03,0.01,0.03
10.068,0.01,0.05,0.02,0.05
10.078,-0.01,0.04,0.02,0.04
10.088,-0.01,0.02,0.02,0.03
10.098,-0.00,0.02,0.03,0.04
10.108,-0.00,0.02,0.02,0.03
10.118,0.00,0.01,0.02,0.02
10.128,-0.01,0.01,0.02,0.02
10.138,0.00,0.00,0.01,0.01
10.148,-0.02,0.01,0.01,0.02
10.158,-0.01,0.00,0.02,0.02
10.168,-0.02,0.01,0.02,0.03
10.178,-0.02,-0.02,0.04,0.05
10.188,-0.00,-0.04,0.05,0.06
10.198,0.01,-0.05,0.06,0.08
10.208,0.01,-0.04,0.05,0.06
10.219,0.02,-0.06,0.03,0.07
10.229,0.01,-0.04,0.02,0.05
10.239,0.02,-0.03,0.01,0.04
10.249,-0.00,-0.00,-0.00,0.01
10.259,-0.01,0.02,-0.01,0.02
10.269,0.01,0.03,0.01,0.03
10.279,-0.00,0.03,0.04,0.05
10.289,-0.02,0.03,0.05,0.06
10.299,-0.02,0.03,0.03,0.05
10.309,-0.02,0.03,0.02,0.04
10.319,-0.02,-0.00,-0.00,0.02
10.329,-0.01,-0.01,-0.01,0.02
10.339,-0.00,-0.02,0.01,0.02
10.349,0.02,-0.00,0.04,0.04
10.359,0.02,0.00,0.08,0.08
10.369,0.05,0.02,0.09,0.11
10.379,0.07,0.07,0.07,0.12
10.389,0.06,0.09,-0.00,0.11
10.400,0.03,0.07,-0.05,0.09
10.410,-0.01,0.01,-0.06,0.07
10.420,-0.05,-0.04,-0.02,0.07
10.430,-0.07,-0.08,0.02,0.10
10.440,-0.05,-0.11,0.05,0.13
10.450,-0.04,-0.13,0.06,0.15
10.460,-0.01,-0.11,0.07,0.13
10.470,-0.01,-0.07,0.06,0.09
10.480,-0.00,-0.02,0.05,0.05
10.490,-0.01,0.03,0.05,0.06
10.500,-0.00,0.05,0.03,0.06
10.510,-0.01,0.05,0.02,0.05
10.520,0.01,0.03,0.02,0.03
10.530,0.03,0.04,0.01,0.05
10.540,0.01,0.02,-0.01,0.03
10.551,0.02,0.03,-0.01,0.04
10.560,0.01,0.04,0.02,0.04
10.571,-0.00,0.04,0.01,0.04
10.581,0.01,0.04,0.00,0.04
10.591,0.01,0.02,-0.04,0.05
10.601,0.03,-0.01,-0.03,0.04
10.611,0.02,-0.02,0.00,0.03
10.621,0.00,-0.04,0.04,0.06
10.631,0.00,-0.06,0.07,0.09
10.641,0.00,-0.04,0.08,0.09
10.651,-0.01,-0.04,0.08,0.09
10.661,-0.01,-0.03,0.05,0.06
10.671,0.00,-0.01,0.01,0.02
10.681,0.00,0.00,0.01,0.01
10.691,0.01,0.01,0.01,0.02
10.701,-0.00,0.00,-0.01,0.01
10.711,-0.02,-0.01,0.01,0.02
10.721,-0.00,-0.04,0.04,0.06
10.732,-0.01,-0.05,0.06,0.07
10.741,-0.01,-0.03,0.04,0.05
10.752,-0.02,-0.01,0.02,0.03
10.762,-0.00,0.00,0.01,0.01
10.772,0.02,0.01,0.01,0.02
10.782,0.02,0.03,0.02,0.05
10.792,-0.00,0.02,0.02,0.03
10.802,0.01,0.01,0.02,0.02
10.812,0.00,0.01,0.05,0.05
10.822,-0.02,-0.01,0.03,0.04
10.832,-0.01,-0.01,0.03,0.03
10.842,0.00,-0.02,0.01,0.02
10.852,-0.00,-0.01,0.01,0.01
10.862,-0.01,-0.01,-0.01,0.02
10.872,-0.00,-0.02,0.01,0.02
10.882,-0.01,-0.00,0.02,0.02
10.892,-0.01,-0.01,0.04,0.04
10.902,-0.01,-0.01,0.07,0.07
10.913,0.01,-0.02,0.07,0.07
10.923,0.01,-0.01,0.07,0.07
10.933,0.02,-0.01,0.04,0.05
10.943,0.01,-0.02,0.01,0.02
10.953,-0.00,-0.00,-0.02,0.02
10.963,-0.01,-0.00,-0.04,0.04
10.973,-0.01,-0.01,-0.03,0.03
10.983,-0.02,-0.02,-0.00,0.03
10.993,-0.02,-0.00,0.02,0.03
11.003,-0.01,0.00,0.05,0.05
11.013,-0.01,0.01,0.07,0.07
11.023,-0.02,0.01,0.05,0.06
11.033,-0.02,-0.00,0.02,0.03
11.043,0.00,-0.01,0.01,0.01
11.053,0.01,-0.02,-0.00,0.02
11.063,0.01,-0.03,0.01,0.04
11.073,0.03,-0.03,0.02,0.05
11.084,0.05,-0.01,0.08,0.10
11.094,0.07,0.03,0.10,0.12
11.104,0.06,0.07,0.05,0.10
11.114,0.06,0.09,-0.03,0.11
11.124,0.01,0.07,-0.09,0.11
11.134,-0.04,0.05,-0.08,0.10
11.144,-0.07,-0.01,-0.03,0.07
11.154,-0.06,-0.05,0.03,0.08
11.164,-0.06,-0.10,0.07,0.13
11.174,-0.04,-0.11,0.07,0.13
11.184,-0.03,-0.10,0.09,0.14
11.194,-0.02,-0.08,0.09,0.12
11.204,-0.00,-0.04,0.08,0.09
11.214,0.01,-0.01,0.05,0.05
11.224,-0.02,0.01,0.04,0.05
11.234,-0.00,0.01,0.02,0.03
11.244,0.00,0.00,0.00,0.00
11.254,0.01,0.01,0.01,0.02
11.264,0.03,0.01,0.01,0.03
11.275,0.02,0.02,0.03,0.04
11.285,0.03,0.02,0.05,0.06
11.295,0.02,0.04,0.03,0.05
11.305,0.01,0.05,-0.00,0.05
11.315,0.00,0.05,-0.02,0.05
11.325,0.01,0.02,-0.03,0.03
11.335,-0.02,0.00,-0.02,0.03
11.345,-0.01,-0.01,0.01,0.02
11.355,0.01,-0.02,0.03,0.04
11.365,0.01,-0.03,0.06,0.07
11.375,0.02,-0.01,0.07,0.08
11.385,0.01,-0.02,0.05,0.05
11.395,0.02,-0.01,0.03,0.03
11.405,-0.01,-0.02,0.01,0.02
11.415,-0.01,-0.04,-0.00,0.04
11.425,-0.01,-0.05,0.02,0.06
11.436,-0.01,-0.05,0.02,0.05
11.446,-0.01,-0.07,0.05,0.09
11.456,0.01,-0.05,0.06,0.08
11.466,0.02,-0.02,0.05,0.06
11.476,-0.00,0.00,0.02,0.02
11.486,-0.01,0.02,0.00,0.02
11.496,-0.02,0.03,0.01,0.04
11.506,-0.02,0.03,-0.02,0.04
11.516,-0.00,0.04,0.01,0.04
11.526,-0.02,0.05,0.03,0.06
11.536,-0.02,0.03,0.06,0.07
11.546,-0.01,0.00,0.05,0.05
11.556,-0.02,-0.00,0.03,0.04
11.566,-0.00,-0.01,0.03,0.03
11.576,-0.00,0.00,-0.00,0.00
11.586,-0.00,-0.01,-0.01,0.02
11.596,-0.01,-0.01,-0.01,0.02
11.607,-0.03,-0.02,0.00,0.04
11.617,-0.02,-0.03,0.04,0.05
11.627,-0.01,-0.02,0.03,0.04
11.637,0.01,-0.03,0.05,0.06
11.647,0.03,-0.03,0.04,0.05
11.657,0.03,-0.03,0.03,0.05
11.667,0.02,-0.02,0.01,0.03
11.677,0.02,-0.00,-0.01,0.02
11.687,0.02,0.01,-0.01,0.02
11.697,-0.01,0.01,-0.02,0.02
11.707,-0.02,0.02,-0.01,0.03
11.717,-0.02,0.01,0.01,0.02
11.727,-0.01,0.02,0.03,0.04
11.737,-0.02,0.02,0.03,0.04
11.747,-0.01,0.01,0.02,0.03
11.757,-0.00,-0.00,0.03,0.03
11.767,0.00,-0.03,0.02,0.03
11.778,0.00,-0.03,0.05,0.06
11.787,0.00,-0.02,0.06,0.07
11.798,0.04,0.01,0.09,0.10
11.808,0.05,0.05,0.09,0.11
11.818,0.06,0.07,0.03,0.10
11.828,0.05,0.09,-0.05,0.12
11.838,0.01,0.06,-0.06,0.09
11.848,-0.02,-0.00,-0.04,0.04
11.858,-0.05,-0.05,0.01,0.08
11.868,-0.06,-0.10,0.06,0.13
11.878,-0.06,-0.13,0.05,0.15
11.888,-0.04,-0.11,0.06,0.13
11.898,-0.02,-0.06,0.05,0.09
11.908,-0.02,-0.04,0.06,0.08
11.918,0.00,0.00,0.06,0.06
11.928,0.01,0.04,0.05,0.07
11.938,0.01,0.04,0.04,0.06
11.948,-0.01,0.04,0.01,0.04
11.958,-0.01,0.04,0.00,0.04
11.969,-0.01,0.01,-0.01,0.02
11.979,-0.00,0.00,-0.00,0.00
11.989,0.01,0.01,0.04,0.04
11.999,0.02,0.03,0.04,0.05
12.009,0.03,0.03,0.03,0.05
12.019,0.03,0.03,0.00,0.04
12.029,0.03,0.03,-0.03,0.05
12.039,0.01,-0.00,-0.02,0.03
12.049,0.01,-0.02,0.00,0.02
12.059,-0.02,-0.03,0.03,0.04
12.069,-0.00,-0.02,0.02,0.03
12.079,0.01,-0.01,0.04,0.04
12.089,0.01,-0.01,0.02,0.02
12.099,0.01,-0.01,0.01,0.02
12.109,0.01,-0.01,0.03,0.04
12.119,0.01,-0.02,0.03,0.04
12.129,-0.02,-0.03,0.03,0.05
12.140,-0.02,-0.03,0.02,0.05
12.150,-0.03,-0.03,0.02,0.05
12.160,-0.03,-0.03,0.02,0.04
12.170,-0.02,-0.03,0.03,0.05
12.180,0.02,-0.01,0.02,0.03
12.190,0.02,0.01,0.04,0.05
12.200,0.03,0.01,0.04,0.05
12.210,0.01,0.01,0.03,0.04
12.220,-0.00,0.02,0.02,0.03
12.230,-0.01,0.02,0.02,0.03
12.240,-0.02,0.01,0.03,0.04
12.250,-0.03,0.01,0.02,0.04
12.260,-0.03,0.00,0.02,0.04
12.270,-0.02,0.00,0.02,0.03
12.280,-0.01,0.00,0.02,0.02
12.290,-0.00,0.01,0.02,0.03
12.300,0.02,0.01,0.03,0.03
12.310,0.00,0.00,0.02,0.02
12.321,-0.00,-0.03,0.01,0.03
12.331,-0.00,-0.04,0.03,0.05
12.341,-0.01,-0.06,0.05,0.08
12.351,-0.00,-0.06,0.05,0.07
12.361,0.03,-0.01,0.02,0.03
12.371,0.03,-0.01,0.02,0.04
12.381,0.02,-0.01,-0.00,0.02
12.391,0.01,0.01,0.00,0.01
12.401,0.01,-0.00,0.00,0.01
12.411,-0.01,0.01,0.03,0.03
12.421,-0.03,0.00,0.03,0.04
12.431,-0.03,0.00,0.05,0.06
12.441,-0.03,-0.00,0.03,0.05
12.451,-0.02,0.01,0.05,0.05
12.461,-0.01,-0.00,0.02,0.02
12.471,0.01,-0.02,0.00,0.02
12.482,-0.01,-0.02,0.02,0.04
12.492,-0.01,-0.03,0.05,0.06
12.502,0.01,-0.02,0.08,0.08
12.512,0.02,0.00,0.12,0.12
12.522,0.04,0.03,0.10,0.11
12.532,0.05,0.05,0.03,0.08
12.542,0.03,0.06,-0.05,0.08
12.552,-0.01,0.04,-0.06,0.07
12.562,-0.03,0.01,-0.04,0.05
12.572,-0.04,-0.03,0.00,0.05
12.582,-0.05,-0.08,0.03,0.10
12.592,-0.04,-0.09,0.05,0.11
12.602,-0.04,-0.10,0.05,0.12
12.612,-0.03,-0.07,0.05,0.09
12.622,-0.01,-0.05,0.06,0.07
12.632,-0.00,-0.01,0.05,0.05
12.642,-0.01,0.02,0.03,0.04
12.652,-0.01,0.04,0.02,0.04
12.662,0.01,0.03,0.00,0.03
12.673,0.02,0.03,-0.01,0.03
12.683,0.03,0.02,-0.00,0.04
12.693,0.03,-0.00,-0.00,0.03
12.703,0.00,0.01,0.03,0.03
12.713,-0.01,0.02,0.02,0.03
12.723,-0.01,0.04,0.00,0.04
12.733,-0.03,0.06,-0.03,0.07
12.743,-0.02,0.04,-0.03,0.05
12.753,-0.01,0.02,-0.01,0.03
12.763,-0.00,-0.01,0.06,0.06
12.773,0.02,-0.04,0.08,0.09
12.783,0.03,-0.04,0.08,0.10
12.793,0.03,-0.04,0.08,0.09
12.803,0.02,-0.03,0.02,0.04
12.813,0.02,-0.02,-0.00,0.03
12.823,0.01,-0.02,-0.01,0.02
12.834,0.01,-0.03,0.00,0.03
12.844,-0.00,-0.02,0.00,0.02
12.854,-0.02,-0.02,0.02,0.03
12.864,-0.02,-0.03,0.02,0.04
12.874,-0.03,-0.02,0.03,0.05
12.884,-0.03,-0.03,0.04,0.06
12.894,-0.01,0.00,0.06,0.06
12.904,-0.02,0.02,0.05,0.06
12.914,-0.03,0.04,0.03,0.06
12.924,-0.01,0.04,0.02,0.05
12.934,-0.01,0.04,0.02,0.05
12.944,-0.01,0.03,0.01,0.03
12.954,-0.02,0.02,0.01,0.03
12.964,-0.03,0.01,0.03,0.04
12.974,-0.02,-0.01,0.04,0.05
12.984,-0.02,-0.01,0.04,0.05
12.994,-0.00,-0.02,0.05,0.05
13.004,0.01,-0.03,0.04,0.05
13.015,0.02,-0.01,0.02,0.03
13.025,0.01,-0.02,0.00,0.02
13.035,-0.01,-0.01,-0.00,0.01
13.045,0.01,-0.02,0.02,0.03
13.055,0.02,-0.03,0.02,0.04
13.065,0.04,-0.04,0.04,0.06
13.075,0.04,-0.02,0.02,0.05
13.085,0.04,-0.02,0.03,0.05
13.095,0.02,0.01,0.02,0.03
13.105,0.00,0.03,-0.00,0.03
13.115,0.00,0.01,0.01,0.01
13.125,-0.02,0.01,0.02,0.03
13.135,-0.04,-0.01,-0.03,0.05
13.145,-0.05,-0.01,0.01,0.05
13.155,-0.04,0.00,0.03,0.05
13.165,-0.05,0.01,0.03,0.06
13.175,-0.04,0.01,0.02,0.05
13.186,-0.00,0.01,0.02,0.02
