time,ax,ay,az,atotal
0.583,0.09,-0.02,0.02,0.10
0.593,0.08,-0.00,-0.02,0.09
0.603,0.06,0.00,-0.04,0.07
0.613,0.05,0.01,-0.03,0.06
0.623,0.02,0.03,-0.04,0.06
0.633,0.01,0.02,-0.03,0.04
0.644,0.03,0.02,-0.01,0.04
0.653,0.07,0.01,0.03,0.07
0.664,0.09,-0.03,0.03,0.10
0.674,0.08,-0.01,0.03,0.09
0.684,0.08,-0.02,0.03,0.08
0.694,0.06,-0.02,0.01,0.07
0.704,0.03,-0.03,0.01,0.04
0.714,0.01,-0.04,-0.00,0.04
0.724,0.02,-0.06,-0.03,0.06
0.734,0.05,-0.06,-0.03,0.09
0.744,0.08,-0.07,-0.02,0.10
0.754,0.08,-0.07,0.01,0.11
0.764,0.06,-0.06,0.03,0.09
0.774,0.03,-0.07,0.04,0.09
0.784,0.04,-0.06,0.06,0.09
0.794,0.04,-0.06,0.02,0.08
0.804,0.05,-0.05,0.01,0.07
0.815,0.05,-0.02,0.02,0.05
0.825,0.04,0.00,0.03,0.05
0.835,0.05,0.01,0.03,0.06
0.845,0.05,-0.00,-0.00,0.05
0.855,0.05,-0.00,0.00,0.05
0.865,0.03,-0.00,0.00,0.03
0.875,0.02,-0.02,0.01,0.03
0.885,0.02,-0.01,-0.01,0.03
0.895,0.03,-0.00,-0.01,0.04
0.905,0.05,-0.01,-0.02,0.06
0.915,0.06,-0.02,-0.02,0.07
0.925,0.05,-0.01,-0.00,0.05
0.935,0.03,-0.03,0.03,0.05
0.945,0.02,-0.05,0.03,0.06
0.955,0.01,-0.06,0.04,0.07
0.965,0.03,-0.05,0.04,0.07
0.975,0.05,-0.03,0.03,0.07
0.985,0.05,-0.03,0.03,0.07
0.996,0.06,-0.02,-0.00,0.06
1.006,0.05,-0.02,-0.02,0.06
1.016,0.04,-0.02,-0.02,0.05
1.026,0.02,-0.03,-0.01,0.04
1.036,0.01,-0.02,-0.01,0.03
1.046,0.01,-0.01,0.03,0.03
1.056,0.02,0.00,0.04,0.04
1.066,0.04,-0.01,0.02,0.05
1.076,0.05,-0.02,0.03,0.07
1.086,0.06,-0.02,0.03,0.07
1.096,0.07,-0.02,0.02,0.08
1.106,0.05,-0.03,0.01,0.06
1.116,0.02,-0.01,0.01,0.03
1.126,-0.00,0.00,0.00,0.01
1.136,-0.02,-0.03,0.01,0.04
1.146,-0.01,-0.03,0.00,0.03
1.156,-0.01,-0.02,0.03,0.04
1.167,0.02,-0.03,0.03,0.05
1.176,0.03,-0.04,-0.01,0.06
1.187,0.04,-0.04,-0.03,0.06
1.197,0.05,-0.03,-0.04,0.08
1.207,0.03,-0.04,-0.03,0.05
1.217,0.02,-0.02,0.02,0.04
1.227,0.03,-0.00,0.06,0.07
1.237,0.06,0.05,0.08,0.11
1.247,0.09,0.07,0.02,0.12
1.257,0.10,0.09,-0.04,0.14
1.267,0.08,0.09,-0.10,0.15
1.277,0.02,0.06,-0.10,0.11
1.287,0.00,-0.00,-0.02,0.02
1.297,-0.01,-0.06,0.05,0.08
1.307,-0.00,-0.12,0.09,0.15
1.317,0.02,-0.16,0.10,0.19
1.327,0.02,-0.14,0.07,0.16
1.337,0.02,-0.07,0.04,0.08
1.347,0.02,-0.02,0.02,0.03
1.357,0.02,0.00,0.01,0.02
1.368,0.02,-0.01,0.01,0.02
1.378,0.02,-0.00,0.05,0.05
1.388,0.06,-0.01,0.04,0.07
1.398,0.06,-0.01,0.04,0.07
1.408,0.04,0.00,0.02,0.05
1.418,0.02,0.03,-0.00,0.03
1.428,-0.01,0.02,-0.02,0.03
1.438,0.01,0.02,-0.06,0.06
1.448,0.04,0.02,-0.05,0.07
1.458,0.05,-0.00,-0.02,0.05
1.468,0.05,0.01,0.01,0.06
1.478,0.06,0.00,0.04,0.07
1.488,0.06,-0.01,0.07,0.09
1.498,0.05,-0.00,0.06,0.08
1.508,0.02,-0.00,0.04,0.05
1.519,0.03,-0.00,0.01,0.03
1.529,0.03,-0.01,-0.01,0.03
1.539,0.02,-0.01,-0.00,0.03
1.549,0.02,-0.03,-0.02,0.04
1.559,0.03,-0.05,0.01,0.06
1.569,0.01,-0.06,0.02,0.07
1.579,0.02,-0.06,0.03,0.07
1.589,0.03,-0.04,0.03,0.06
1.599,0.02,-0.04,0.02,0.05
1.609,0.03,-0.03,0.02,0.04
1.619,0.03,-0.01,0.01,0.03
1.629,0.04,0.03,0.02,0.05
1.639,0.05,0.01,0.01,0.05
1.649,0.04,0.00,0.01,0.04
1.659,0.03,0.00,0.04,0.05
1.669,0.03,0.00,0.04,0.05
1.679,0.01,-0.00,0.01,0.02
1.689,-0.00,0.01,-0.01,0.02
1.699,0.01,0.04,-0.03,0.05
1.710,0.00,0.02,-0.03,0.03
1.720,0.00,-0.00,-0.03,0.03
1.730,0.02,-0.02,-0.01,0.03
1.740,0.02,-0.03,0.03,0.05
1.750,0.02,-0.03,0.04,0.05
1.760,0.03,-0.02,0.03,0.05
1.770,0.04,-0.01,0.02,0.05
1.780,0.04,-0.01,0.02,0.05
1.790,0.05,-0.01,0.02,0.05
1.800,0.02,-0.02,0.02,0.03
1.810,0.02,-0.01,0.00,0.02
1.820,0.01,-0.02,0.01,0.03
1.830,0.00,-0.01,0.00,0.01
1.840,0.04,-0.00,0.01,0.04
1.851,0.04,-0.01,0.02,0.04
1.860,0.05,-0.02,0.04,0.07
1.871,0.06,-0.00,0.04,0.07
1.880,0.05,-0.01,0.03,0.06
1.891,0.05,0.01,0.03,0.06
1.901,0.01,-0.01,0.02,0.03
1.911,0.01,-0.01,0.01,0.02
1.921,0.00,-0.01,0.01,0.01
1.931,-0.00,-0.01,0.01,0.02
1.941,0.01,-0.01,0.03,0.03
1.951,0.03,-0.02,0.03,0.05
1.961,0.01,-0.02,0.07,0.07
1.971,-0.00,-0.01,0.06,0.06
1.981,0.00,-0.01,0.04,0.04
1.991,0.02,-0.03,0.00,0.03
2.001,0.01,-0.02,-0.03,0.04
2.011,0.01,-0.04,-0.04,0.05
2.021,-0.00,-0.01,-0.04,0.05
2.031,0.01,-0.01,-0.01,0.01
2.041,0.03,0.04,0.03,0.06
2.051,0.06,0.09,0.07,0.13
2.062,0.07,0.10,0.04,0.13
2.072,0.07,0.07,-0.01,0.10
2.082,0.06,0.05,-0.05,0.10
2.092,0.01,0.01,-0.04,0.04
2.102,-0.02,-0.02,0.01,0.03
2.112,-0.03,-0.07,0.05,0.09
2.122,-0.02,-0.10,0.07,0.12
2.132,0.02,-0.12,0.06,0.13
2.142,0.03,-0.11,0.05,0.12
2.152,0.02,-0.07,0.02,0.08
2.162,-0.01,-0.03,0.02,0.04
2.172,-0.02,0.00,0.00,0.02
2.182,-0.00,0.01,-0.00,0.01
2.192,0.00,0.01,0.03,0.04
2.202,0.03,0.02,0.05,0.06
2.212,0.03,0.01,0.05,0.06
2.222,0.02,0.01,0.06,0.06
2.233,0.02,-0.00,0.03,0.03
2.242,0.01,0.03,-0.00,0.03
2.253,0.02,0.03,-0.04,0.05
2.263,0.00,0.05,-0.06,0.08
2.273,0.00,0.06,-0.07,0.09
2.283,0.03,0.04,-0.02,0.05
2.293,0.03,0.01,0.01,0.03
2.303,0.03,-0.01,0.06,0.07
2.313,0.03,-0.03,0.08,0.09
2.323,0.02,-0.03,0.05,0.06
2.333,0.01,-0.01,0.03,0.03
2.343,0.01,-0.00,0.01,0.02
2.353,0.01,0.01,-0.01,0.02
2.363,0.01,-0.00,-0.01,0.01
2.373,0.02,-0.02,-0.01,0.03
2.383,0.03,-0.05,0.02,0.06
2.393,0.03,-0.07,0.01,0.07
2.403,0.02,-0.06,0.01,0.06
2.414,0.02,-0.01,0.04,0.05
2.424,0.02,-0.02,0.04,0.04
2.434,0.01,-0.00,0.03,0.04
2.444,0.02,-0.01,0.02,0.03
2.454,0.03,-0.01,0.01,0.03
2.464,0.03,0.01,0.02,0.04
2.474,0.03,0.02,0.00,0.04
2.484,0.05,0.03,0.00,0.06
2.494,0.02,0.02,0.02,0.04
2.504,0.01,0.00,0.02,0.03
2.514,-0.01,-0.01,0.03,0.03
2.524,-0.02,-0.00,0.03,0.04
2.534,-0.01,0.00,0.02,0.02
2.544,0.00,-0.00,-0.00,0.00
2.554,0.01,0.00,-0.01,0.02
2.564,0.01,-0.02,-0.01,0.02
2.574,0.02,-0.04,-0.00,0.04
2.585,0.03,-0.03,0.04,0.05
2.595,0.01,-0.03,0.04,0.05
2.605,0.00,-0.03,0.04,0.05
2.615,-0.02,-0.01,0.03,0.04
2.625,-0.01,-0.03,-0.00,0.03
2.635,0.01,-0.03,0.01,0.03
2.645,0.03,-0.02,0.01,0.04
2.655,0.03,-0.02,0.03,0.05
2.665,0.03,-0.01,0.06,0.07
2.675,0.03,0.00,0.06,0.07
2.685,0.03,-0.00,0.04,0.05
2.695,0.02,-0.02,0.03,0.04
2.705,0.00,-0.03,0.01,0.04
2.715,-0.01,-0.02,0.01,0.03
2.725,-0.02,-0.01,0.02,0.03
2.735,-0.03,0.00,0.01,0.03
2.745,-0.02,0.00,0.01,0.02
2.756,-0.01,0.01,0.00,0.01
2.766,-0.01,-0.01,0.00,0.01
2.776,0.01,-0.04,-0.01,0.04
2.786,0.02,-0.03,-0.00,0.04
2.796,0.01,-0.03,0.01,0.04
2.806,0.01,-0.03,0.02,0.04
2.816,0.02,0.01,0.02,0.03
2.826,0.02,0.05,0.06,0.08
2.836,0.03,0.11,0.05,0.12
2.846,0.06,0.10,-0.00,0.12
2.856,0.06,0.08,-0.05,0.12
2.866,0.03,0.06,-0.09,0.11
2.876,-0.00,0.01,-0.04,0.04
2.886,-0.02,-0.03,0.01,0.04
2.896,-0.01,-0.08,0.08,0.11
2.906,0.00,-0.12,0.07,0.14
2.917,0.01,-0.13,0.05,0.14
2.926,0.01,-0.08,0.03,0.09
2.937,-0.00,-0.03,0.03,0.04
2.947,-0.02,-0.01,0.02,0.03
2.957,-0.02,0.02,0.02,0.03
2.967,0.01,0.02,0.03,0.04
2.977,0.03,0.01,0.04,0.05
2.987,0.03,-0.00,0.04,0.06
2.997,0.03,0.01,0.04,0.05
3.007,0.01,0.03,0.04,0.05
3.017,-0.01,0.05,0.04,0.06
3.027,-0.01,0.05,-0.00,0.05
3.037,-0.01,0.04,-0.04,0.06
3.047,-0.00,0.02,-0.03,0.04
3.057,0.03,0.02,-0.04,0.05
3.067,0.04,-0.01,-0.02,0.05
3.077,0.05,-0.02,0.03,0.06
3.087,0.06,-0.02,0.06,0.09
3.097,0.04,-0.02,0.05,0.07
3.107,0.01,-0.02,0.04,0.05
3.118,-0.01,-0.01,0.01,0.02
3.128,-0.02,0.01,0.01,0.03
3.138,-0.03,-0.00,-0.03,0.04
3.148,0.01,-0.02,-0.02,0.03
3.158,0.02,-0.02,0.00,0.03
3.168,0.03,-0.02,0.01,0.04
3.178,0.03,-0.04,0.01,0.05
3.188,0.01,-0.02,0.03,0.04
3.198,-0.01,-0.00,0.05,0.05
3.208,-0.00,0.02,0.03,0.04
3.218,-0.01,0.02,0.02,0.03
3.228,0.01,0.00,0.02,0.02
3.238,0.03,0.01,0.01,0.03
3.249,0.03,-0.00,0.00,0.03
3.258,0.03,0.00,0.00,0.03
3.268,0.02,0.02,0.01,0.03
3.279,0.00,0.02,0.03,0.04
3.289,-0.03,0.01,0.02,0.04
3.299,-0.01,0.01,0.04,0.04
3.309,0.00,-0.01,0.05,0.05
3.319,0.00,-0.01,0.05,0.05
3.329,-0.01,-0.02,0.05,0.05
3.339,-0.00,-0.03,0.06,0.07
3.349,0.01,-0.04,0.06,0.07
3.359,0.02,-0.04,0.04,0.06
3.369,0.01,-0.03,0.03,0.05
3.379,-0.00,-0.01,0.01,0.01
3.389,0.00,-0.01,-0.03,0.03
3.399,0.01,-0.01,-0.04,0.04
3.409,0.01,-0.01,-0.02,0.03
3.419,0.02,-0.02,-0.00,0.02
3.429,0.01,-0.01,0.02,0.02
3.439,-0.01,0.01,0.06,0.06
3.450,-0.01,0.02,0.05,0.05
3.459,-0.02,0.02,0.03,0.04
3.469,-0.03,0.01,0.00,0.03
3.480,-0.02,0.01,-0.03,0.04
3.490,0.00,-0.00,-0.05,0.05
3.500,0.02,-0.01,-0.02,0.03
3.510,0.05,-0.00,0.01,0.05
3.520,0.05,0.01,0.05,0.07
3.530,0.06,0.06,0.09,0.12
3.540,0.07,0.09,0.05,0.12
3.550,0.06,0.09,0.00,0.10
3.560,0.01,0.06,-0.03,0.07
3.570,-0.03,0.02,-0.05,0.06
3.580,-0.06,-0.04,-0.02,0.07
3.590,-0.03,-0.08,0.03,0.08
3.600,0.00,-0.13,0.04,0.13
3.610,0.02,-0.13,0.05,0.14
3.621,0.02,-0.10,0.05,0.11
3.630,-0.01,-0.06,0.03,0.06
3.641,-0.02,-0.01,0.05,0.05
3.651,-0.02,0.00,0.06,0.06
3.661,-0.03,0.01,0.05,0.06
3.671,-0.01,0.01,0.06,0.06
3.681,0.01,0.01,0.04,0.05
3.691,0.01,0.01,0.03,0.03
3.701,0.02,0.02,0.03,0.04
3.711,0.02,0.04,0.02,0.05
3.721,0.02,0.07,0.03,0.08
3.731,0.03,0.05,-0.01,0.06
3.741,0.02,0.03,-0.03,0.05
3.751,0.00,0.02,-0.03,0.04
3.761,-0.00,-0.01,-0.04,0.04
3.771,-0.01,-0.01,-0.02,0.02
3.781,-0.01,-0.00,0.02,0.02
3.791,-0.00,-0.02,0.04,0.05
3.802,0.01,-0.01,0.03,0.04
3.811,0.03,-0.01,0.02,0.04
3.822,0.04,-0.02,0.02,0.05
3.832,0.01,-0.03,0.02,0.04
3.842,0.01,-0.02,0.03,0.04
3.852,-0.02,-0.01,0.01,0.02
3.862,-0.03,-0.02,0.01,0.03
3.872,-0.02,-0.03,0.02,0.04
3.882,-0.00,-0.03,0.01,0.04
3.892,0.02,-0.03,0.03,0.05
3.902,0.04,-0.00,0.02,0.04
3.912,0.03,0.01,0.02,0.04
3.922,-0.01,0.02,0.02,0.03
3.932,-0.01,0.02,0.03,0.04
3.942,-0.01,0.01,0.02,0.02
3.952,-0.01,0.00,0.02,0.02
3.962,-0.00,0.00,0.03,0.03
3.972,0.00,0.00,0.03,0.03
3.982,0.00,0.01,0.01,0.02
3.992,-0.00,0.03,-0.00,0.03
4.003,-0.03,0.04,0.01,0.05
4.013,-0.03,0.03,0.05,0.07
4.023,-0.02,0.02,0.05,0.06
4.033,0.01,-0.00,0.04,0.04
4.043,0.04,-0.02,0.04,0.06
4.053,0.04,-0.05,0.05,0.08
4.063,0.04,-0.04,0.04,0.07
4.073,0.03,-0.02,0.03,0.05
4.083,0.04,0.00,0.03,0.05
4.093,0.01,-0.01,0.01,0.02
4.103,0.01,-0.02,-0.01,0.02
4.113,0.03,-0.02,0.00,0.03
4.123,0.03,-0.01,0.00,0.04
4.133,0.01,-0.01,0.01,0.02
4.144,-0.01,-0.01,0.02,0.02
4.153,-0.00,-0.00,0.04,0.04
4.164,-0.01,0.02,0.04,0.05
4.174,-0.01,0.01,-0.00,0.02
4.184,0.00,0.00,-0.01,0.01
4.194,0.02,-0.01,-0.03,0.04
4.204,0.02,-0.00,-0.05,0.06
4.214,0.04,0.00,-0.03,0.05
4.224,0.03,0.01,-0.01,0.04
4.234,0.03,0.04,0.01,0.05
4.244,0.05,0.06,0.03,0.09
4.254,0.05,0.09,-0.00,0.11
4.264,0.06,0.10,-0.06,0.13
4.274,0.03,0.09,-0.07,0.12
4.284,-0.02,0.04,-0.05,0.07
4.294,-0.07,-0.01,-0.01,0.07
4.304,-0.06,-0.07,0.07,0.11
4.314,-0.04,-0.11,0.10,0.16
4.324,-0.04,-0.12,0.11,0.17
4.335,-0.04,-0.08,0.12,0.15
4.345,-0.03,-0.03,0.08,0.09
4.355,-0.02,-0.01,0.05,0.05
4.365,-0.01,-0.01,0.04,0.04
4.375,0.01,-0.00,0.06,0.06
4.385,0.02,-0.02,0.05,0.06
4.395,0.02,-0.00,0.04,0.04
4.405,0.02,-0.00,0.01,0.02
4.415,0.02,0.00,-0.03,0.04
4.425,0.01,0.02,-0.01,0.02
4.435,0.02,0.05,0.01,0.06
4.445,0.04,0.05,-0.01,0.07
4.455,0.04,0.05,-0.02,0.07
4.466,0.03,0.05,-0.01,0.06
4.475,0.02,0.01,-0.01,0.02
4.486,-0.01,-0.01,0.02,0.02
4.495,0.01,-0.01,0.07,0.07
4.505,0.01,-0.02,0.06,0.07
4.516,0.02,-0.01,0.04,0.04
4.526,0.03,0.01,0.02,0.04
4.536,0.04,0.01,-0.02,0.05
4.546,0.03,-0.00,-0.00,0.03
4.556,-0.01,-0.02,0.02,0.03
4.566,-0.01,-0.04,0.02,0.04
4.576,-0.01,-0.06,0.03,0.07
4.586,-0.01,-0.06,0.04,0.07
4.596,-0.01,-0.06,0.04,0.07
4.606,-0.00,-0.02,0.03,0.04
4.616,-0.01,0.01,0.03,0.03
4.626,-0.01,0.05,0.00,0.05
4.636,-0.01,0.04,0.01,0.04
4.646,-0.01,0.02,0.01,0.03
4.656,-0.00,0.02,0.00,0.02
4.666,-0.01,0.03,0.01,0.03
4.676,-0.02,0.03,0.02,0.04
4.687,0.00,0.03,0.02,0.03
4.697,-0.01,0.02,0.03,0.04
4.707,-0.01,-0.00,0.04,0.04
4.717,0.00,-0.01,0.02,0.02
4.727,-0.00,-0.01,0.00,0.01
4.737,0.01,-0.01,-0.00,0.01
4.747,0.01,-0.01,-0.01,0.02
4.757,0.00,0.00,-0.01,0.01
4.767,0.02,0.02,0.03,0.04
4.777,0.03,-0.00,0.04,0.05
4.787,0.06,-0.03,0.06,0.09
4.797,0.06,-0.05,0.08,0.11
4.807,0.06,-0.04,0.07,0.10
4.817,0.04,-0.03,0.03,0.06
4.827,0.03,-0.02,-0.01,0.03
4.837,0.02,-0.01,-0.02,0.03
4.848,-0.00,0.02,-0.02,0.02
4.857,-0.02,0.02,0.00,0.03
4.868,-0.01,-0.00,0.01,0.01
4.878,-0.01,-0.00,0.02,0.02
4.888,-0.01,0.02,0.05,0.05
4.898,-0.03,0.01,0.03,0.04
4.908,-0.03,-0.01,-0.00,0.03
4.918,-0.01,0.01,-0.01,0.02
4.928,-0.03,0.00,0.00,0.03
4.938,-0.03,-0.01,0.02,0.04
4.948,-0.01,-0.03,0.02,0.04
4.958,0.01,-0.02,0.04,0.05
4.968,0.05,0.02,0.07,0.09
4.978,0.08,0.06,0.08,0.13
4.988,0.09,0.10,0.03,0.13
4.998,0.06,0.10,-0.03,0.12
5.008,0.01,0.07,-0.03,0.08
5.018,-0.05,0.02,-0.04,0.07
5.029,-0.06,-0.05,0.02,0.08
5.038,-0.03,-0.11,0.08,0.14
5.049,-0.01,-0.16,0.10,0.19
5.059,0.02,-0.15,0.11,0.19
5.069,0.01,-0.11,0.07,0.13
5.079,-0.01,-0.06,0.02,0.06
5.089,-0.02,0.00,-0.00,0.02
5.099,-0.04,0.02,-0.02,0.04
5.109,-0.03,0.03,0.00,0.04
5.119,0.00,0.03,0.03,0.05
5.129,0.02,0.02,0.04,0.05
5.139,0.03,0.02,0.03,0.05
5.149,0.02,0.03,0.03,0.05
5.159,0.02,0.03,0.03,0.05
5.169,0.00,0.06,0.00,0.06
5.179,0.01,0.07,-0.04,0.08
5.189,0.00,0.05,-0.07,0.09
5.199,0.00,0.05,-0.08,0.10
5.210,-0.01,0.01,-0.05,0.05
5.220,-0.01,-0.02,0.01,0.03
5.230,0.00,-0.05,0.09,0.10
5.240,-0.01,-0.04,0.11,0.12
5.250,-0.02,-0.03,0.09,0.09
5.260,-0.01,-0.01,0.05,0.06
5.270,0.01,0.00,0.02,0.02
5.280,0.02,0.00,-0.00,0.02
5.290,0.04,-0.01,0.00,0.04
5.300,0.03,-0.03,-0.00,0.04
5.310,0.03,-0.05,0.01,0.06
5.320,-0.00,-0.05,0.01,0.05
5.330,-0.00,-0.03,0.02,0.04
5.340,-0.01,-0.00,0.03,0.03
5.350,-0.00,-0.00,0.01,0.01
5.360,0.02,-0.00,0.01,0.03
5.370,0.03,0.00,0.02,0.03
5.380,0.01,0.01,0.03,0.04
5.391,0.00,0.02,0.03,0.04
5.401,-0.01,0.03,0.03,0.04
5.411,-0.01,0.01,0.02,0.03
5.421,-0.02,-0.01,0.03,0.03
5.431,-0.01,-0.00,0.02,0.03
5.441,0.01,0.00,-0.01,0.02
5.451,0.04,0.02,-0.01,0.04
5.461,0.02,0.02,-0.02,0.03
5.471,0.00,0.01,-0.01,0.01
5.481,-0.01,-0.01,0.02,0.02
5.491,-0.01,-0.02,0.05,0.05
5.501,-0.01,-0.04,0.05,0.06
5.511,0.01,-0.02,0.03,0.04
5.521,0.00,-0.01,0.02,0.03
5.531,0.02,0.00,-0.00,0.02
5.541,0.02,0.01,-0.00,0.02
5.552,0.01,-0.00,0.01,0.01
5.561,-0.00,-0.02,0.05,0.05
5.572,-0.02,-0.01,0.05,0.05
5.582,-0.02,-0.03,0.06,0.07
5.592,-0.00,-0.02,0.06,0.07
5.602,0.01,0.00,0.04,0.04
5.612,0.02,0.00,0.00,0.02
5.622,0.03,0.01,-0.01,0.03
5.632,0.04,0.01,-0.02,0.04
5.642,0.02,0.01,-0.01,0.03
5.652,-0.01,-0.01,-0.00,0.01
5.662,-0.01,-0.01,0.03,0.04
5.672,-0.02,-0.03,0.05,0.06
5.682,-0.03,-0.01,0.07,0.07
5.692,-0.03,0.02,0.06,0.07
5.702,-0.02,0.01,0.03,0.04
5.712,-0.01,-0.01,0.00,0.02
5.722,0.00,-0.02,-0.02,0.03
5.732,0.00,-0.03,0.01,0.03
5.743,-0.00,-0.04,0.04,0.06
5.753,0.01,-0.02,0.06,0.07
5.763,0.03,0.03,0.07,0.09
5.773,0.06,0.08,0.08,0.12
5.783,0.06,0.11,0.01,0.12
5.793,0.03,0.10,-0.06,0.13
5.803,0.02,0.06,-0.09,0.11
5.813,-0.02,0.00,-0.05,0.05
5.823,-0.04,-0.06,0.03,0.08
5.833,-0.01,-0.11,0.09,0.14
5.843,0.01,-0.15,0.08,0.17
5.853,-0.01,-0.13,0.07,0.15
5.863,-0.00,-0.08,0.05,0.09
5.873,-0.02,-0.03,0.01,0.04
5.883,-0.00,0.02,-0.01,0.02
5.893,-0.01,0.03,0.00,0.03
5.903,-0.00,0.01,0.01,0.02
5.914,0.01,0.01,0.02,0.02
5.924,0.03,-0.01,0.02,0.04
5.934,0.02,0.01,0.03,0.04
5.944,-0.01,0.03,0.06,0.07
5.954,-0.01,0.03,0.04,0.05
5.964,-0.01,0.05,0.02,0.06
5.974,0.01,0.04,-0.01,0.04
5.984,-0.00,0.03,-0.05,0.05
5.994,0.00,0.02,-0.06,0.06
6.004,-0.00,0.01,-0.06,0.06
6.014,-0.01,-0.02,-0.01,0.02
6.024,0.00,-0.02,0.06,0.07
6.034,-0.00,-0.03,0.08,0.08
6.044,0.01,-0.03,0.05,0.06
6.054,0.01,-0.02,0.05,0.05
6.064,-0.00,-0.02,0.02,0.03
6.074,0.00,-0.01,0.00,0.01
6.085,-0.01,-0.00,-0.01,0.01
6.095,0.01,-0.01,-0.01,0.02
6.104,0.02,-0.01,-0.00,0.03
6.115,0.02,-0.04,0.03,0.05
6.125,0.02,-0.04,0.03,0.06
6.135,0.03,-0.03,0.05,0.06
6.145,0.03,-0.00,0.05,0.06
6.155,0.02,0.01,0.04,0.05
6.165,0.00,0.02,0.02,0.03
6.175,-0.02,0.02,0.01,0.03
6.185,-0.02,0.01,0.01,0.02
6.195,-0.02,0.00,0.01,0.03
6.205,-0.02,-0.00,0.02,0.03
6.215,-0.01,0.00,0.02,0.02
6.225,-0.01,0.01,0.01,0.02
6.235,-0.01,0.02,0.02,0.03
6.245,-0.01,0.00,0.02,0.02
6.256,0.00,-0.01,0.04,0.05
6.265,-0.00,-0.02,0.05,0.06
6.276,0.01,-0.02,0.04,0.04
6.286,-0.01,-0.01,0.02,0.02
6.296,-0.00,-0.01,-0.01,0.02
6.306,0.01,0.01,-0.00,0.01
6.316,-0.00,-0.01,0.00,0.01
6.326,-0.01,-0.01,0.01,0.02
6.336,-0.01,-0.01,0.02,0.02
6.346,-0.00,0.00,0.03,0.03
6.356,-0.00,0.00,0.02,0.02
6.366,0.01,-0.01,-0.01,0.02
6.376,0.03,-0.02,-0.01,0.03
6.386,0.02,0.00,0.01,0.02
6.396,0.02,0.00,0.03,0.03
6.406,0.00,-0.00,0.03,0.03
6.416,0.01,0.00,0.03,0.03
6.426,0.00,0.01,0.03,0.03
6.436,-0.01,-0.00,0.06,0.06
6.447,-0.00,0.01,0.04,0.04
6.457,0.02,0.00,0.04,0.04
6.467,0.03,-0.01,0.03,0.04
6.477,0.02,-0.03,0.02,0.04
6.487,0.00,-0.03,0.01,0.03
6.497,-0.01,-0.03,0.03,0.04
6.507,-0.03,-0.02,0.04,0.05
6.517,-0.03,-0.01,0.04,0.05
6.527,-0.03,0.00,0.04,0.05
6.537,-0.03,0.00,0.03,0.04
6.547,-0.02,-0.01,-0.00,0.02
6.557,0.01,-0.02,-0.01,0.02
6.567,0.00,-0.03,-0.02,0.04
6.577,-0.00,-0.05,-0.02,0.05
6.587,0.01,-0.02,-0.00,0.02
6.598,0.00,0.01,0.05,0.05
6.607,0.00,0.05,0.08,0.10
